level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
308,f,2022bcvi,2022bcvi_f1m1,1,1,red,"['frc4421', 'frc6364', 'frc7167', 'frc6351', 'frc6485', 'frc8082']",blue,frc6351,frc6485,frc8082,frc4421,frc6364,frc7167,Yes,None,1,2,1,4,41,No,0
365,sf,2022bcvi,2022bcvi_sf2m1,1,2,red,"['frc6351', 'frc6485', 'frc8082', 'frc6390', 'frc7787', 'frc7173']",red,frc6351,frc6485,frc8082,frc6390,frc7787,frc7173,Yes,None,1,1,3,1,42,Yes,0
314,qf,2022bcvi,2022bcvi_qf3m1,1,3,red,"['frc6351', 'frc6485', 'frc8082', 'frc7190', 'frc216', 'frc8331']",red,frc6351,frc6485,frc8082,frc7190,frc216,frc8331,Yes,None,1,1,2,5,45,Yes,0
319,qm,2022bcvi,2022bcvi_qm1,1,1,red,"['frc7332', 'frc4421', 'frc7787', 'frc8331', 'frc8082', 'frc4627']",blue,frc8331,frc8082,frc4627,frc7332,frc4421,frc7787,No,None,0,0,1,1,15,No,0
366,sf,2022bcvi,2022bcvi_sf2m2,2,2,red,"['frc6351', 'frc6485', 'frc8082', 'frc6390', 'frc7787', 'frc7173']",red,frc6351,frc6485,frc8082,frc6390,frc7787,frc7173,Yes,None,1,1,0,2,45,Yes,0
315,qf,2022bcvi,2022bcvi_qf3m2,2,3,blue,"['frc6351', 'frc6485', 'frc8082', 'frc7190', 'frc216', 'frc8331']",red,frc6351,frc6485,frc8082,frc7190,frc216,frc8331,Yes,None,1,1,0,5,34,No,0
309,f,2022bcvi,2022bcvi_f1m2,2,1,red,"['frc4421', 'frc6364', 'frc7167', 'frc6351', 'frc6485', 'frc8082']",blue,frc6351,frc6485,frc8082,frc4421,frc6364,frc7167,Yes,None,0,1,5,2,35,No,0
316,qf,2022bcvi,2022bcvi_qf3m3,3,3,red,"['frc6351', 'frc6485', 'frc8082', 'frc7190', 'frc216', 'frc8331']",red,frc6351,frc6485,frc8082,frc7190,frc216,frc8331,Yes,None,0,0,1,4,21,Yes,0
352,qm,2022bcvi,2022bcvi_qm4,4,1,red,"['frc6485', 'frc244', 'frc8082', 'frc7796', 'frc8312', 'frc7190']",red,frc6485,frc244,frc8082,frc7796,frc8312,frc7190,Yes,None,0,2,2,7,32,Yes,0
320,qm,2022bcvi,2022bcvi_qm10,10,1,red,"['frc244', 'frc216', 'frc8082', 'frc7173', 'frc4627', 'frc7796']",red,frc244,frc216,frc8082,frc7173,frc4627,frc7796,Yes,None,0,0,2,3,18,Yes,0
322,qm,2022bcvi,2022bcvi_qm12,12,1,blue,"['frc4627', 'frc7332', 'frc7287', 'frc8082', 'frc7173', 'frc6351']",blue,frc8082,frc7173,frc6351,frc4627,frc7332,frc7287,Yes,None,0,0,2,1,16,Yes,0
328,qm,2022bcvi,2022bcvi_qm18,18,1,red,"['frc8338', 'frc288', 'frc6485', 'frc6351', 'frc8082', 'frc4421']",blue,frc6351,frc8082,frc4421,frc8338,frc288,frc6485,Yes,None,0,1,0,1,10,No,0
333,qm,2022bcvi,2022bcvi_qm22,22,1,red,"['frc8082', 'frc7287', 'frc4421', 'frc7190', 'frc6351', 'frc288']",red,frc8082,frc7287,frc4421,frc7190,frc6351,frc288,No,None,0,2,6,1,34,Yes,0
335,qm,2022bcvi,2022bcvi_qm24,24,1,red,"['frc7287', 'frc216', 'frc6364', 'frc8794', 'frc288', 'frc8082']",blue,frc8794,frc288,frc8082,frc7287,frc216,frc6364,Yes,None,0,0,1,3,21,No,0
342,qm,2022bcvi,2022bcvi_qm30,30,1,red,"['frc7173', 'frc4421', 'frc6486', 'frc8082', 'frc6364', 'frc6390']",blue,frc8082,frc6364,frc6390,frc7173,frc4421,frc6486,Yes,None,1,0,6,0,42,No,0
344,qm,2022bcvi,2022bcvi_qm32,32,1,red,"['frc6485', 'frc8794', 'frc4627', 'frc7190', 'frc8082', 'frc7332']",blue,frc7190,frc8082,frc7332,frc6485,frc8794,frc4627,Yes,None,2,0,0,0,10,No,0
347,qm,2022bcvi,2022bcvi_qm35,35,1,red,"['frc7173', 'frc6390', 'frc7287', 'frc8082', 'frc7167', 'frc8331']",blue,frc8082,frc7167,frc8331,frc7173,frc6390,frc7287,Yes,None,0,0,0,7,26,No,0
349,qm,2022bcvi,2022bcvi_qm37,37,1,blue,"['frc8338', 'frc7796', 'frc8082', 'frc4627', 'frc7787', 'frc7332']",red,frc8338,frc7796,frc8082,frc4627,frc7787,frc7332,No,None,1,0,2,5,18,No,0
355,qm,2022bcvi,2022bcvi_qm42,42,1,blue,"['frc6486', 'frc8082', 'frc7787', 'frc6364', 'frc7796', 'frc7167']",red,frc6486,frc8082,frc7787,frc6364,frc7796,frc7167,Yes,None,2,0,10,0,20,No,0
