level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
2157,qm,2022dc326,2022dc326_qm1,1,1,red,"['frc2988', 'frc1629', 'frc2199', 'frc4541', 'frc4821', 'frc2377']",red,frc2988,frc1629,frc2199,frc4541,frc4821,frc2377,No,None,0,2,8,8,70,Yes,3
2192,sf,2022dc326,2022dc326_sf2m1,1,2,blue,"['frc2377', 'frc4541', 'frc2988', 'frc2199', 'frc1885', 'frc5549']",red,frc2377,frc4541,frc2988,frc2199,frc1885,frc5549,Yes,Mid,1,1,1,8,51,No,3
2009,sf,2022dc305,2022dc305_sf1m1,1,1,red,"['frc836', 'frc888', 'frc2849', 'frc2988', 'frc2912', 'frc5830']",blue,frc2988,frc2912,frc5830,frc836,frc888,frc2849,No,Mid,2,0,5,1,27,No,0
2010,sf,2022dc305,2022dc305_sf1m2,2,1,red,"['frc836', 'frc888', 'frc2849', 'frc2988', 'frc2912', 'frc5830']",blue,frc2988,frc2912,frc5830,frc836,frc888,frc2849,Yes,None,2,0,3,3,25,No,0
2193,sf,2022dc326,2022dc326_sf2m2,2,2,blue,"['frc2377', 'frc4541', 'frc2988', 'frc2199', 'frc1885', 'frc5549']",red,frc2377,frc4541,frc2988,frc2199,frc1885,frc5549,Yes,Mid,1,2,0,4,46,No,3
1987,qm,2022dc305,2022dc305_qm2,2,1,red,"['frc8326', 'frc4099', 'frc612', 'frc2988', 'frc2912', 'frc3793']",blue,frc2988,frc2912,frc3793,frc8326,frc4099,frc612,No,None,2,0,9,0,21,No,0
2183,qm,2022dc326,2022dc326_qm4,4,1,blue,"['frc4821', 'frc2988', 'frc5243', 'frc4541', 'frc836', 'frc2900']",red,frc4821,frc2988,frc5243,frc4541,frc836,frc2900,Yes,Mid,0,0,4,0,22,No,3
2003,qm,2022dc305,2022dc305_qm4,4,1,blue,"['frc2988', 'frc8326', 'frc1895', 'frc611', 'frc8622', 'frc2912']",red,frc2988,frc8326,frc1895,frc611,frc8622,frc2912,No,None,1,0,1,0,13,No,0
2186,qm,2022dc326,2022dc326_qm7,7,1,blue,"['frc1418', 'frc2199', 'frc1629', 'frc836', 'frc2961', 'frc2988']",blue,frc836,frc2961,frc2988,frc1418,frc2199,frc1629,Yes,None,1,5,2,11,65,Yes,3
2006,qm,2022dc305,2022dc305_qm7,7,1,blue,"['frc2912', 'frc1895', 'frc620', 'frc2988', 'frc2914', 'frc888']",blue,frc2988,frc2914,frc888,frc2912,frc1895,frc620,No,Mid,2,2,10,0,42,Yes,0
1978,qm,2022dc305,2022dc305_qm11,11,1,red,"['frc4099', 'frc836', 'frc611', 'frc620', 'frc2988', 'frc2849']",blue,frc620,frc2988,frc2849,frc4099,frc836,frc611,No,Mid,0,0,3,5,23,No,0
2160,qm,2022dc326,2022dc326_qm12,12,1,blue,"['frc5549', 'frc5243', 'frc2961', 'frc2988', 'frc5830', 'frc3748']",blue,frc2988,frc5830,frc3748,frc5549,frc5243,frc2961,Yes,Mid,1,0,9,0,21,Yes,3
1982,qm,2022dc305,2022dc305_qm15,15,1,red,"['frc1895', 'frc2914', 'frc8326', 'frc4505', 'frc612', 'frc2988']",blue,frc4505,frc612,frc2988,frc1895,frc2914,frc8326,No,Mid,0,0,1,2,27,No,0
2163,qm,2022dc326,2022dc326_qm15,15,1,blue,"['frc2199', 'frc5549', 'frc5841', 'frc4541', 'frc2988', 'frc8217']",blue,frc4541,frc2988,frc8217,frc2199,frc5549,frc5841,Yes,Mid,3,0,2,1,50,Yes,3
1984,qm,2022dc305,2022dc305_qm17,17,1,red,"['frc4099', 'frc5830', 'frc2988', 'frc1895', 'frc2849', 'frc888']",red,frc4099,frc5830,frc2988,frc1895,frc2849,frc888,Yes,Mid,1,1,1,12,47,Yes,0
2165,qm,2022dc326,2022dc326_qm17,17,1,red,"['frc1629', 'frc5549', 'frc2988', 'frc5830', 'frc1885', 'frc4541']",red,frc1629,frc5549,frc2988,frc5830,frc1885,frc4541,Yes,Mid,1,3,5,9,82,Yes,3
1986,qm,2022dc305,2022dc305_qm19,19,1,blue,"['frc2914', 'frc611', 'frc2988', 'frc4099', 'frc3793', 'frc4242']",red,frc2914,frc611,frc2988,frc4099,frc3793,frc4242,Yes,Mid,1,0,2,1,14,No,0
2170,qm,2022dc326,2022dc326_qm21,21,1,blue,"['frc1418', 'frc2988', 'frc5549', 'frc8217', 'frc4821', 'frc836']",red,frc1418,frc2988,frc5549,frc8217,frc4821,frc836,Yes,None,1,0,6,8,36,No,3
1990,qm,2022dc305,2022dc305_qm22,22,1,red,"['frc888', 'frc8326', 'frc2988', 'frc2900', 'frc4242', 'frc2914']",red,frc888,frc8326,frc2988,frc2900,frc4242,frc2914,No,Mid,3,0,12,0,45,Yes,0
1993,qm,2022dc305,2022dc305_qm25,25,1,red,"['frc3793', 'frc2988', 'frc4242', 'frc2900', 'frc2912', 'frc2849']",red,frc3793,frc2988,frc4242,frc2900,frc2912,frc2849,Yes,Mid,2,0,5,0,29,Yes,0
2175,qm,2022dc326,2022dc326_qm26,26,1,red,"['frc2988', 'frc2377', 'frc1418', 'frc8217', 'frc1629', 'frc5243']",red,frc2988,frc2377,frc1418,frc8217,frc1629,frc5243,Yes,Mid,1,0,1,9,55,Yes,3
2177,qm,2022dc326,2022dc326_qm28,28,1,blue,"['frc2988', 'frc6504', 'frc5841', 'frc4821', 'frc3748', 'frc1885']",red,frc2988,frc6504,frc5841,frc4821,frc3748,frc1885,Yes,None,3,0,15,0,39,No,3
1996,qm,2022dc305,2022dc305_qm28,28,1,blue,"['frc2914', 'frc3793', 'frc836', 'frc5830', 'frc2988', 'frc2900']",blue,frc5830,frc2988,frc2900,frc2914,frc3793,frc836,Yes,Mid,1,0,2,0,22,Yes,0
2180,qm,2022dc326,2022dc326_qm30,30,1,blue,"['frc5841', 'frc2900', 'frc2988', 'frc5549', 'frc1915', 'frc3748']",red,frc5841,frc2900,frc2988,frc5549,frc1915,frc3748,Yes,Mid,0,0,9,0,19,No,3
2000,qm,2022dc305,2022dc305_qm31,31,1,blue,"['frc3793', 'frc888', 'frc4505', 'frc2988', 'frc836', 'frc8622']",blue,frc2988,frc836,frc8622,frc3793,frc888,frc4505,Yes,Mid,1,3,3,7,51,Yes,0
