level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
7891,qm,2022mnmi2,2022mnmi2_qm2,2,1,red,"['frc2143', 'frc4174', 'frc3276', 'frc7258', 'frc5278', 'frc4549']",blue,frc7258,frc5278,frc4549,frc2143,frc4174,frc3276,Yes,None,2,0,11,0,21,No,-1
14360,qm,2022wila,2022wila_qm3,3,1,blue,"['frc5442', 'frc8782', 'frc2704', 'frc4549', 'frc930', 'frc5339']",blue,frc4549,frc930,frc5339,frc5442,frc8782,frc2704,Yes,None,0,3,0,7,45,Yes,4
14422,qm,2022wila,2022wila_qm9,9,1,red,"['frc4549', 'frc4655', 'frc2451', 'frc3723', 'frc5586', 'frc8024']",red,frc4549,frc4655,frc2451,frc3723,frc5586,frc8024,Yes,None,1,3,1,22,89,Yes,4
7882,qm,2022mnmi2,2022mnmi2_qm11,11,1,blue,"['frc6045', 'frc4549', 'frc2472', 'frc4648', 'frc4663', 'frc2450']",red,frc6045,frc4549,frc2472,frc4648,frc4663,frc2450,Yes,None,4,0,1,0,30,No,-1
14351,qm,2022wila,2022wila_qm21,21,1,blue,"['frc171', 'frc4549', 'frc3090', 'frc4021', 'frc8531', 'frc4054']",red,frc171,frc4549,frc3090,frc4021,frc8531,frc4054,Yes,None,0,0,3,4,19,No,4
7893,qm,2022mnmi2,2022mnmi2_qm21,21,1,blue,"['frc4277', 'frc7273', 'frc4549', 'frc2239', 'frc2472', 'frc2509']",red,frc4277,frc7273,frc4549,frc2239,frc2472,frc2509,Yes,None,2,0,5,0,36,No,-1
14361,qm,2022wila,2022wila_qm30,30,1,red,"['frc2040', 'frc5903', 'frc7021', 'frc8782', 'frc4549', 'frc4009']",blue,frc8782,frc4549,frc4009,frc2040,frc5903,frc7021,Yes,None,1,2,5,9,55,No,4
7905,qm,2022mnmi2,2022mnmi2_qm32,32,1,blue,"['frc4549', 'frc2512', 'frc3848', 'frc6045', 'frc4215', 'frc2177']",red,frc4549,frc2512,frc3848,frc6045,frc4215,frc2177,Yes,None,1,0,2,6,34,No,-1
14366,qm,2022wila,2022wila_qm35,35,1,red,"['frc7021', 'frc4549', 'frc7103', 'frc8803', 'frc8744', 'frc648']",red,frc7021,frc4549,frc7103,frc8803,frc8744,frc648,Yes,Mid,0,4,0,26,86,Yes,4
7916,qm,2022mnmi2,2022mnmi2_qm42,42,1,red,"['frc2227', 'frc3313', 'frc2667', 'frc2883', 'frc4549', 'frc2450']",blue,frc2883,frc4549,frc2450,frc2227,frc3313,frc2667,Yes,None,1,0,0,3,37,No,-1
14376,qm,2022wila,2022wila_qm44,44,1,blue,"['frc7103', 'frc3692', 'frc2039', 'frc8803', 'frc5903', 'frc4549']",blue,frc8803,frc5903,frc4549,frc7103,frc3692,frc2039,Yes,None,0,2,0,14,54,Yes,4
7925,qm,2022mnmi2,2022mnmi2_qm50,50,1,blue,"['frc4225', 'frc4549', 'frc2654', 'frc3042', 'frc3206', 'frc4693']",red,frc4225,frc4549,frc2654,frc3042,frc3206,frc4693,Yes,None,0,2,0,4,28,No,-1
14384,qm,2022wila,2022wila_qm51,51,1,red,"['frc3381', 'frc2194', 'frc930', 'frc4011', 'frc4549', 'frc2169']",blue,frc4011,frc4549,frc2169,frc3381,frc2194,frc930,Yes,None,1,2,10,6,67,No,4
7930,qm,2022mnmi2,2022mnmi2_qm55,55,1,blue,"['frc4549', 'frc2549', 'frc1816', 'frc6146', 'frc5271', 'frc2175']",red,frc4549,frc2549,frc1816,frc6146,frc5271,frc2175,Yes,None,1,0,5,6,41,No,-1
14391,qm,2022wila,2022wila_qm58,58,1,blue,"['frc5148', 'frc5586', 'frc6166', 'frc4549', 'frc2704', 'frc6574']",blue,frc4549,frc2704,frc6574,frc5148,frc5586,frc6166,Yes,None,1,2,0,13,63,Yes,4
14397,qm,2022wila,2022wila_qm63,63,1,blue,"['frc5586', 'frc2040', 'frc4549', 'frc1306', 'frc8701', 'frc5914']",red,frc5586,frc2040,frc4549,frc1306,frc8701,frc5914,Yes,None,0,2,2,6,42,No,4
7941,qm,2022mnmi2,2022mnmi2_qm65,65,1,red,"['frc3883', 'frc3610', 'frc5626', 'frc2129', 'frc2239', 'frc4549']",blue,frc2129,frc2239,frc4549,frc3883,frc3610,frc5626,No,Traversal,0,2,0,5,47,No,-1
7951,qm,2022mnmi2,2022mnmi2_qm74,74,1,red,"['frc2549', 'frc7258', 'frc6749', 'frc4549', 'frc3007', 'frc2207']",blue,frc4549,frc3007,frc2207,frc2549,frc7258,frc6749,Yes,None,1,0,1,1,23,No,-1
14409,qm,2022wila,2022wila_qm74,74,1,blue,"['frc5019', 'frc5339', 'frc2220', 'frc8531', 'frc8024', 'frc4549']",blue,frc8531,frc8024,frc4549,frc5019,frc5339,frc2220,Yes,None,1,2,0,8,65,Yes,4
7961,qm,2022mnmi2,2022mnmi2_qm83,83,1,red,"['frc2491', 'frc3926', 'frc2512', 'frc3130', 'frc4549', 'frc5638']",blue,frc3130,frc4549,frc5638,frc2491,frc3926,frc2512,Yes,None,1,1,1,10,45,No,-1
14420,qm,2022wila,2022wila_qm84,84,1,blue,"['frc8700', 'frc2039', 'frc1716', 'frc4549', 'frc6421', 'frc3381']",blue,frc4549,frc6421,frc3381,frc8700,frc2039,frc1716,Yes,None,0,1,1,8,61,Yes,4
