level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
317,qf,2022bcvi,2022bcvi_qf4m1,1,4,red,"['frc6390', 'frc7787', 'frc7173', 'frc8338', 'frc7332', 'frc8312']",blue,frc8338,frc7332,frc8312,frc6390,frc7787,frc7173,Yes,None,0,0,0,0,24,No,0
318,qf,2022bcvi,2022bcvi_qf4m2,2,4,red,"['frc6390', 'frc7787', 'frc7173', 'frc8338', 'frc7332', 'frc8312']",blue,frc8338,frc7332,frc8312,frc6390,frc7787,frc7173,Yes,None,1,1,1,2,31,No,0
352,qm,2022bcvi,2022bcvi_qm4,4,1,red,"['frc6485', 'frc244', 'frc8082', 'frc7796', 'frc8312', 'frc7190']",blue,frc7796,frc8312,frc7190,frc6485,frc244,frc8082,Yes,None,0,0,0,0,6,No,0
360,qm,2022bcvi,2022bcvi_qm7,7,1,red,"['frc6364', 'frc7332', 'frc8338', 'frc8312', 'frc6485', 'frc7173']",blue,frc8312,frc6485,frc7173,frc6364,frc7332,frc8338,No,None,0,1,0,5,16,No,0
321,qm,2022bcvi,2022bcvi_qm11,11,1,red,"['frc6364', 'frc7787', 'frc288', 'frc8794', 'frc7190', 'frc8312']",blue,frc8794,frc7190,frc8312,frc6364,frc7787,frc288,Yes,None,0,0,0,0,6,No,0
323,qm,2022bcvi,2022bcvi_qm13,13,1,blue,"['frc8312', 'frc288', 'frc244', 'frc8331', 'frc7787', 'frc8794']",red,frc8312,frc288,frc244,frc8331,frc7787,frc8794,No,None,0,1,0,6,26,No,0
326,qm,2022bcvi,2022bcvi_qm16,16,1,red,"['frc7167', 'frc6390', 'frc8794', 'frc7332', 'frc8331', 'frc8312']",blue,frc7332,frc8331,frc8312,frc7167,frc6390,frc8794,Yes,None,0,0,1,2,11,No,0
332,qm,2022bcvi,2022bcvi_qm21,21,1,blue,"['frc216', 'frc8312', 'frc4627', 'frc6486', 'frc6364', 'frc6485']",red,frc216,frc8312,frc4627,frc6486,frc6364,frc6485,No,None,1,1,2,5,42,No,0
337,qm,2022bcvi,2022bcvi_qm26,26,1,blue,"['frc7167', 'frc8312', 'frc8338', 'frc4421', 'frc7190', 'frc216']",red,frc7167,frc8312,frc8338,frc4421,frc7190,frc216,Yes,None,1,0,2,1,16,No,0
339,qm,2022bcvi,2022bcvi_qm28,28,1,blue,"['frc7167', 'frc244', 'frc7287', 'frc8312', 'frc7332', 'frc6364']",blue,frc8312,frc7332,frc6364,frc7167,frc244,frc7287,Yes,None,2,0,4,0,34,Yes,0
343,qm,2022bcvi,2022bcvi_qm31,31,1,blue,"['frc6351', 'frc8338', 'frc216', 'frc8312', 'frc7287', 'frc7787']",blue,frc8312,frc7287,frc7787,frc6351,frc8338,frc216,Yes,None,2,1,5,1,29,Yes,0
346,qm,2022bcvi,2022bcvi_qm34,34,1,blue,"['frc7332', 'frc6486', 'frc8794', 'frc7190', 'frc8312', 'frc6351']",blue,frc7190,frc8312,frc6351,frc7332,frc6486,frc8794,Yes,None,2,0,0,3,24,Yes,0
351,qm,2022bcvi,2022bcvi_qm39,39,1,red,"['frc288', 'frc7287', 'frc7796', 'frc7167', 'frc4627', 'frc8312']",blue,frc7167,frc4627,frc8312,frc288,frc7287,frc7796,Yes,None,1,2,0,0,30,No,0
357,qm,2022bcvi,2022bcvi_qm44,44,1,red,"['frc4421', 'frc6390', 'frc8312', 'frc6351', 'frc4627', 'frc8338']",red,frc4421,frc6390,frc8312,frc6351,frc4627,frc8338,No,None,1,2,6,0,49,Yes,0
