level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
8808,qf,2022ncgui,2022ncgui_qf3m1,1,3,red,"['frc5727', 'frc6500', 'frc5160', 'frc7443', 'frc8634', 'frc8304']",blue,frc7443,frc8634,frc8304,frc5727,frc6500,frc5160,Yes,None,0,2,1,6,48,No,3
8722,qf,2022ncgre,2022ncgre_qf2m1,1,2,blue,"['frc435', 'frc8304', 'frc5762', 'frc2059', 'frc2642', 'frc5511']",red,frc435,frc8304,frc5762,frc2059,frc2642,frc5511,Yes,Mid,1,0,7,0,17,No,1
8809,qf,2022ncgui,2022ncgui_qf3m2,2,3,red,"['frc5727', 'frc6500', 'frc5160', 'frc7443', 'frc8634', 'frc8304']",blue,frc7443,frc8634,frc8304,frc5727,frc6500,frc5160,Yes,Mid,0,0,0,0,48,No,3
8723,qf,2022ncgre,2022ncgre_qf2m2,2,2,blue,"['frc435', 'frc8304', 'frc5762', 'frc2059', 'frc2642', 'frc5511']",red,frc435,frc8304,frc5762,frc2059,frc2642,frc5511,No,Mid,1,0,8,0,16,No,1
8834,qm,2022ncgui,2022ncgui_qm3,3,1,blue,"['frc8090', 'frc8304', 'frc2640', 'frc6500', 'frc8738', 'frc7443']",red,frc8090,frc8304,frc2640,frc6500,frc8738,frc7443,No,None,0,0,4,0,6,No,3
8773,qm,2022ncgre,2022ncgre_qm5,5,1,blue,"['frc4816', 'frc6240', 'frc8304', 'frc435', 'frc4534', 'frc2059']",red,frc4816,frc6240,frc8304,frc435,frc4534,frc2059,No,None,1,0,0,0,4,No,1
8704,qm,2022nccmp,2022nccmp_qm6,6,1,red,"['frc1533', 'frc6500', 'frc5727', 'frc2642', 'frc900', 'frc8304']",blue,frc2642,frc900,frc8304,frc1533,frc6500,frc5727,Yes,None,0,1,2,6,49,No,-1
8867,qm,2022ncgui,2022ncgui_qm6,6,1,red,"['frc3459', 'frc7890', 'frc6502', 'frc8304', 'frc587', 'frc7443']",blue,frc8304,frc587,frc7443,frc3459,frc7890,frc6502,Yes,Mid,0,1,3,10,60,No,3
8793,qm,2022ncgre,2022ncgre_qm8,8,1,red,"['frc4795', 'frc6729', 'frc6240', 'frc8304', 'frc6004', 'frc8758']",blue,frc8304,frc6004,frc8758,frc4795,frc6729,frc6240,Yes,None,1,0,3,0,13,No,1
8650,qm,2022nccmp,2022nccmp_qm10,10,1,red,"['frc4561', 'frc7890', 'frc587', 'frc3196', 'frc8304', 'frc2655']",blue,frc3196,frc8304,frc2655,frc4561,frc7890,frc587,Yes,None,0,3,6,11,56,No,-1
