level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
4296,qm,2022lake,2022lake_qm7,7,1,red,"['frc1818', 'frc233', 'frc8418', 'frc2190', 'frc7094', 'frc5965']",red,frc1818,frc233,frc8418,frc2190,frc7094,frc5965,No,None,0,2,1,10,43,Yes,4
4232,qm,2022lake,2022lake_qm11,11,1,blue,"['frc8732', 'frc1818', 'frc7428', 'frc118', 'frc8418', 'frc2078']",red,frc8732,frc1818,frc7428,frc118,frc8418,frc2078,Yes,None,0,1,2,8,28,No,4
4237,qm,2022lake,2022lake_qm16,16,1,blue,"['frc8118', 'frc1818', 'frc2190', 'frc5971', 'frc8808', 'frc179']",red,frc8118,frc1818,frc2190,frc5971,frc8808,frc179,Yes,None,1,0,14,6,49,No,4
4243,qm,2022lake,2022lake_qm21,21,1,blue,"['frc4355', 'frc7661', 'frc5971', 'frc2992', 'frc3932', 'frc1818']",blue,frc2992,frc3932,frc1818,frc4355,frc7661,frc5971,Yes,None,0,4,1,15,83,Yes,4
4254,qm,2022lake,2022lake_qm31,31,1,red,"['frc364', 'frc7661', 'frc4978', 'frc1818', 'frc2078', 'frc4336']",blue,frc1818,frc2078,frc4336,frc364,frc7661,frc4978,No,None,1,0,0,0,14,No,4
4259,qm,2022lake,2022lake_qm36,36,1,red,"['frc3039', 'frc7500', 'frc1421', 'frc5965', 'frc5971', 'frc1818']",blue,frc5965,frc5971,frc1818,frc3039,frc7500,frc1421,Yes,None,1,0,0,0,8,No,4
4267,qm,2022lake,2022lake_qm43,43,1,red,"['frc3468', 'frc4087', 'frc179', 'frc1818', 'frc3039', 'frc5863']",blue,frc1818,frc3039,frc5863,frc3468,frc4087,frc179,Yes,None,1,3,0,19,72,No,4
4275,qm,2022lake,2022lake_qm50,50,1,blue,"['frc6068', 'frc5785', 'frc1818', 'frc3753', 'frc2190', 'frc5997']",red,frc6068,frc5785,frc1818,frc3753,frc2190,frc5997,Yes,None,1,1,3,4,33,No,4
4287,qm,2022lake,2022lake_qm61,61,1,red,"['frc2221', 'frc5872', 'frc1818', 'frc8418', 'frc3606', 'frc7428']",red,frc2221,frc5872,frc1818,frc8418,frc3606,frc7428,Yes,None,0,1,1,5,35,Yes,4
4291,qm,2022lake,2022lake_qm65,65,1,red,"['frc8044', 'frc3606', 'frc2992', 'frc7094', 'frc1818', 'frc7834']",blue,frc7094,frc1818,frc7834,frc8044,frc3606,frc2992,Yes,None,1,0,15,0,35,No,4
4302,qm,2022lake,2022lake_qm75,75,1,red,"['frc8732', 'frc3616', 'frc7094', 'frc2183', 'frc1818', 'frc4978']",blue,frc2183,frc1818,frc4978,frc8732,frc3616,frc7094,Yes,Mid,0,2,3,7,35,No,4
