level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
13804,qm,2022va306,2022va306_qm1,1,1,blue,"['frc6802', 'frc2028', 'frc1086', 'frc3274', 'frc346', 'frc5954']",red,frc6802,frc2028,frc1086,frc3274,frc346,frc5954,Yes,None,2,1,12,2,36,No,0
13801,f,2022va306,2022va306_f1m1,1,1,red,"['frc384', 'frc7429', 'frc6194', 'frc1086', 'frc6802', 'frc2028']",blue,frc1086,frc6802,frc2028,frc384,frc7429,frc6194,Yes,None,0,3,4,6,48,No,0
13797,sf,2022va305,2022va305_sf1m1,1,1,red,"['frc5724', 'frc2363', 'frc3136', 'frc1908', 'frc6802', 'frc2106']",blue,frc1908,frc6802,frc2106,frc5724,frc2363,frc3136,Yes,None,4,1,4,11,54,No,0
13833,sf,2022va306,2022va306_sf2m1,1,2,red,"['frc1086', 'frc6802', 'frc2028', 'frc122', 'frc3274', 'frc346']",red,frc1086,frc6802,frc2028,frc122,frc3274,frc346,Yes,None,2,2,8,4,44,Yes,0
13834,sf,2022va306,2022va306_sf2m2,2,2,red,"['frc1086', 'frc6802', 'frc2028', 'frc122', 'frc3274', 'frc346']",red,frc1086,frc6802,frc2028,frc122,frc3274,frc346,Yes,Traversal,2,3,7,4,60,Yes,0
13802,f,2022va306,2022va306_f1m2,2,1,blue,"['frc384', 'frc7429', 'frc6194', 'frc1086', 'frc6802', 'frc2028']",blue,frc1086,frc6802,frc2028,frc384,frc7429,frc6194,Yes,Mid,2,2,5,4,43,Yes,0
13798,sf,2022va305,2022va305_sf1m2,2,1,red,"['frc5724', 'frc2363', 'frc3136', 'frc1908', 'frc6802', 'frc2106']",blue,frc1908,frc6802,frc2106,frc5724,frc2363,frc3136,Yes,None,1,1,13,2,29,No,0
13803,f,2022va306,2022va306_f1m3,3,1,red,"['frc384', 'frc7429', 'frc6194', 'frc1086', 'frc6802', 'frc2028']",blue,frc1086,frc6802,frc2028,frc384,frc7429,frc6194,Yes,Mid,0,1,7,5,37,No,0
13789,qm,2022va305,2022va305_qm3,3,1,blue,"['frc540', 'frc2890', 'frc401', 'frc2363', 'frc4286', 'frc6802']",blue,frc2363,frc4286,frc6802,frc540,frc2890,frc401,No,None,0,0,0,0,53,Yes,0
13826,qm,2022va306,2022va306_qm5,5,1,red,"['frc6194', 'frc384', 'frc2028', 'frc5954', 'frc7429', 'frc6802']",blue,frc5954,frc7429,frc6802,frc6194,frc384,frc2028,Yes,Mid,1,1,7,5,39,No,0
1600,qm,2022chcmp,2022chcmp_qm5,5,1,blue,"['frc5804', 'frc6802', 'frc8622', 'frc5724', 'frc1086', 'frc401']",red,frc5804,frc6802,frc8622,frc5724,frc1086,frc401,Yes,None,0,2,4,4,45,No,-1
13792,qm,2022va305,2022va305_qm5,5,1,,"['frc1908', 'frc977', 'frc1610', 'frc6802', 'frc2363', 'frc2890']",blue,frc6802,frc2363,frc2890,frc1908,frc977,frc1610,Yes,None,0,3,5,11,51,Tie,0
13828,qm,2022va306,2022va306_qm7,7,1,blue,"['frc3361', 'frc2028', 'frc7429', 'frc6802', 'frc122', 'frc3939']",blue,frc6802,frc122,frc3939,frc3361,frc2028,frc7429,Yes,Low,3,0,10,8,48,Yes,0
13795,qm,2022va305,2022va305_qm8,8,1,red,"['frc5804', 'frc6194', 'frc422', 'frc401', 'frc6802', 'frc540']",blue,frc401,frc6802,frc540,frc5804,frc6194,frc422,Yes,None,1,1,0,4,20,No,0
13830,qm,2022va306,2022va306_qm9,9,1,blue,"['frc2028', 'frc122', 'frc346', 'frc6194', 'frc1522', 'frc6802']",blue,frc6194,frc1522,frc6802,frc2028,frc122,frc346,No,Mid,3,0,10,0,24,Yes,0
13768,qm,2022va305,2022va305_qm10,10,1,red,"['frc6802', 'frc422', 'frc2106', 'frc6194', 'frc977', 'frc540']",red,frc6802,frc422,frc2106,frc6194,frc977,frc540,Yes,None,0,1,1,7,23,Yes,0
13807,qm,2022va306,2022va306_qm12,12,1,red,"['frc3359', 'frc3274', 'frc1086', 'frc6802', 'frc3361', 'frc6194']",blue,frc6802,frc3361,frc6194,frc3359,frc3274,frc1086,Yes,None,4,0,12,0,24,No,0
13771,qm,2022va305,2022va305_qm13,13,1,red,"['frc1262', 'frc617', 'frc2106', 'frc6802', 'frc6194', 'frc2890']",blue,frc6802,frc6194,frc2890,frc1262,frc617,frc2106,No,None,1,0,0,1,12,No,0
1561,qm,2022chcmp,2022chcmp_qm14,14,1,blue,"['frc6802', 'frc3939', 'frc1610', 'frc1885', 'frc8622', 'frc8726']",red,frc6802,frc3939,frc1610,frc1885,frc8622,frc8726,Yes,Mid,1,3,3,21,79,No,-1
13810,qm,2022va306,2022va306_qm15,15,1,red,"['frc1086', 'frc384', 'frc6802', 'frc619', 'frc122', 'frc3939']",red,frc1086,frc384,frc6802,frc619,frc122,frc3939,Yes,Low,1,0,5,15,57,Yes,0
13774,qm,2022va305,2022va305_qm16,16,1,blue,"['frc6802', 'frc3136', 'frc5804', 'frc6194', 'frc1262', 'frc2363']",red,frc6802,frc3136,frc5804,frc6194,frc1262,frc2363,Yes,None,2,1,13,3,54,No,0
13777,qm,2022va305,2022va305_qm19,19,1,red,"['frc1262', 'frc6802', 'frc5724', 'frc2363', 'frc540', 'frc617']",red,frc1262,frc6802,frc5724,frc2363,frc540,frc617,No,None,3,3,7,6,57,Yes,0
13814,qm,2022va306,2022va306_qm19,19,1,,"['frc384', 'frc3939', 'frc3361', 'frc3274', 'frc6802', 'frc6882']",blue,frc3274,frc6802,frc6882,frc384,frc3939,frc3361,Yes,Mid,2,0,8,0,28,Tie,0
1569,qm,2022chcmp,2022chcmp_qm21,21,1,red,"['frc8230', 'frc6802', 'frc1885', 'frc2068', 'frc5587', 'frc5549']",red,frc8230,frc6802,frc1885,frc2068,frc5587,frc5549,Yes,None,1,1,0,16,59,Yes,-1
13817,qm,2022va306,2022va306_qm21,21,1,blue,"['frc346', 'frc619', 'frc5954', 'frc3359', 'frc6802', 'frc122']",blue,frc3359,frc6802,frc122,frc346,frc619,frc5954,Yes,Mid,2,1,12,3,42,Yes,0
