level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
10968,sf,2022on325,2022on325_sf1m1,1,1,red,"['frc4476', 'frc4678', 'frc2386', 'frc610', 'frc1325', 'frc5024']",red,frc4476,frc4678,frc2386,frc610,frc1325,frc5024,Yes,Traversal,0,6,0,28,116,Yes,3
11079,qf,2022oncmp,2022oncmp_qf4m1,1,4,blue,"['frc4476', 'frc4039', 'frc865', 'frc4907', 'frc5406', 'frc2609']",red,frc4476,frc4039,frc865,frc4907,frc5406,frc2609,Yes,Traversal,0,6,0,20,106,No,-1
10975,qm,2022on326,2022on326_qm1,1,1,blue,"['frc1114', 'frc4015', 'frc781', 'frc4917', 'frc4678', 'frc4476']",blue,frc4917,frc4678,frc4476,frc1114,frc4015,frc781,Yes,High,0,6,1,22,110,Yes,3
11001,sf,2022on326,2022on326_sf1m1,1,1,blue,"['frc1241', 'frc4476', 'frc772', 'frc2200', 'frc4907', 'frc1114']",red,frc1241,frc4476,frc772,frc2200,frc4907,frc1114,Yes,Traversal,0,6,0,26,97,No,3
10938,f,2022on325,2022on325_f1m1,1,1,red,"['frc4476', 'frc4678', 'frc2386', 'frc2609', 'frc3683', 'frc8089']",red,frc4476,frc4678,frc2386,frc2609,frc3683,frc8089,Yes,Low,0,7,0,22,110,Yes,3
10936,sf,2022on306,2022on306_sf2m1,1,2,red,"['frc1241', 'frc4976', 'frc6397', 'frc7480', 'frc4476', 'frc6323']",blue,frc7480,frc4476,frc6323,frc1241,frc4976,frc6397,Yes,Traversal,1,2,0,8,63,No,0
10969,sf,2022on325,2022on325_sf1m2,2,1,red,"['frc4476', 'frc4678', 'frc2386', 'frc610', 'frc1325', 'frc5024']",red,frc4476,frc4678,frc2386,frc610,frc1325,frc5024,Yes,High,0,7,0,16,101,Yes,3
10952,qm,2022on325,2022on325_qm2,2,1,red,"['frc1325', 'frc4903', 'frc4476', 'frc3683', 'frc771', 'frc8089']",red,frc1325,frc4903,frc4476,frc3683,frc771,frc8089,Yes,High,0,2,5,11,57,Yes,3
10939,f,2022on325,2022on325_f1m2,2,1,blue,"['frc4476', 'frc4678', 'frc2386', 'frc2609', 'frc3683', 'frc8089']",red,frc4476,frc4678,frc2386,frc2609,frc3683,frc8089,Yes,None,1,4,0,21,0,No,3
10937,sf,2022on306,2022on306_sf2m2,2,2,red,"['frc1241', 'frc4976', 'frc6397', 'frc7480', 'frc4476', 'frc6323']",blue,frc7480,frc4476,frc6323,frc1241,frc4976,frc6397,Yes,None,2,1,3,10,35,No,0
