level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
4,qf,2022alhu,2022alhu_qf2m1,1,2,blue,"['frc144', 'frc6823', 'frc1038', 'frc1102', 'frc7111', 'frc2973']",red,frc144,frc6823,frc1038,frc1102,frc7111,frc2973,Yes,None,0,5,0,12,66,No,-1
5,qf,2022alhu,2022alhu_qf2m2,2,2,blue,"['frc144', 'frc6823', 'frc1038', 'frc1102', 'frc7111', 'frc2973']",red,frc144,frc6823,frc1038,frc1102,frc7111,frc2973,Yes,Mid,0,5,1,21,89,No,-1
32,qm,2022alhu,2022alhu_qm3,3,1,red,"['frc5045', 'frc5484', 'frc364', 'frc3843', 'frc1038', 'frc3490']",blue,frc3843,frc1038,frc3490,frc5045,frc5484,frc364,No,Mid,1,0,1,2,23,No,-1
11,qm,2022alhu,2022alhu_qm10,10,1,,"['frc1038', 'frc4764', 'frc144', 'frc59', 'frc8232', 'frc8897']",red,frc1038,frc4764,frc144,frc59,frc8232,frc8897,Yes,None,0,4,3,13,59,Tie,-1
10484,qm,2022ohcl,2022ohcl_qm10,10,1,blue,"['frc1038', 'frc48', 'frc7165', 'frc191', 'frc6355', 'frc3504']",red,frc1038,frc48,frc7165,frc191,frc6355,frc3504,Yes,Mid,1,0,5,7,41,No,3
10492,qm,2022ohcl,2022ohcl_qm18,18,1,red,"['frc5973', 'frc3324', 'frc120', 'frc8718', 'frc1317', 'frc1038']",blue,frc8718,frc1317,frc1038,frc5973,frc3324,frc120,No,None,1,0,0,3,31,No,3
25,qm,2022alhu,2022alhu_qm23,23,1,red,"['frc2010', 'frc6936', 'frc1710', 'frc1038', 'frc801', 'frc3959']",blue,frc1038,frc801,frc3959,frc2010,frc6936,frc1710,Yes,Mid,1,1,1,14,62,No,-1
10506,qm,2022ohcl,2022ohcl_qm30,30,1,red,"['frc378', 'frc5667', 'frc1038', 'frc4119', 'frc2172', 'frc6916']",red,frc378,frc5667,frc1038,frc4119,frc2172,frc6916,Yes,Mid,0,3,10,4,46,Yes,3
36,qm,2022alhu,2022alhu_qm33,33,1,blue,"['frc6937', 'frc108', 'frc5410', 'frc1710', 'frc1038', 'frc6652']",blue,frc1710,frc1038,frc6652,frc6937,frc108,frc5410,Yes,Mid,1,4,1,23,77,Yes,-1
41,qm,2022alhu,2022alhu_qm38,38,1,blue,"['frc8413', 'frc8773', 'frc801', 'frc8897', 'frc1038', 'frc4013']",blue,frc8897,frc1038,frc4013,frc8413,frc8773,frc801,Yes,Mid,1,0,4,9,38,Yes,-1
10515,qm,2022ohcl,2022ohcl_qm39,39,1,red,"['frc1317', 'frc677', 'frc3003', 'frc1038', 'frc6181', 'frc2603']",blue,frc1038,frc6181,frc2603,frc1317,frc677,frc3003,No,None,0,2,0,7,64,No,3
47,qm,2022alhu,2022alhu_qm43,43,1,red,"['frc3201', 'frc3653', 'frc547', 'frc8413', 'frc5005', 'frc1038']",blue,frc8413,frc5005,frc1038,frc3201,frc3653,frc547,Yes,None,1,1,1,1,13,No,-1
10523,qm,2022ohcl,2022ohcl_qm46,46,1,blue,"['frc1038', 'frc695', 'frc8037', 'frc4085', 'frc2228', 'frc8140']",red,frc1038,frc695,frc8037,frc4085,frc2228,frc8140,Yes,None,2,0,9,3,23,No,3
58,qm,2022alhu,2022alhu_qm53,53,1,blue,"['frc7446', 'frc5965', 'frc1038', 'frc141', 'frc1102', 'frc3959']",red,frc7446,frc5965,frc1038,frc141,frc1102,frc3959,Yes,Mid,0,0,3,2,25,No,-1
10537,qm,2022ohcl,2022ohcl_qm59,59,1,blue,"['frc3003', 'frc1038', 'frc3484', 'frc2010', 'frc2399', 'frc340']",red,frc3003,frc1038,frc3484,frc2010,frc2399,frc340,No,None,0,2,1,8,44,No,3
71,qm,2022alhu,2022alhu_qm65,65,1,red,"['frc2973', 'frc1038', 'frc325', 'frc144', 'frc6652', 'frc8838']",red,frc2973,frc1038,frc325,frc144,frc6652,frc8838,Yes,Mid,0,4,1,18,80,Yes,-1
10547,qm,2022ohcl,2022ohcl_qm68,68,1,red,"['frc4028', 'frc4145', 'frc1559', 'frc3193', 'frc1038', 'frc4611']",blue,frc3193,frc1038,frc4611,frc4028,frc4145,frc1559,No,None,0,1,6,1,39,No,3
77,qm,2022alhu,2022alhu_qm70,70,1,blue,"['frc8772', 'frc3465', 'frc1038', 'frc144', 'frc5005', 'frc6823']",red,frc8772,frc3465,frc1038,frc144,frc5005,frc6823,Yes,Mid,0,0,0,2,20,No,-1
10554,qm,2022ohcl,2022ohcl_qm74,74,1,red,"['frc4930', 'frc8243', 'frc578', 'frc4145', 'frc7885', 'frc1038']",blue,frc4145,frc7885,frc1038,frc4930,frc8243,frc578,No,None,0,0,4,2,27,No,3
83,qm,2022alhu,2022alhu_qm76,76,1,blue,"['frc1038', 'frc141', 'frc7430', 'frc6517', 'frc325', 'frc6366']",red,frc1038,frc141,frc7430,frc6517,frc325,frc6366,No,Mid,0,2,0,7,38,No,-1
10567,qm,2022ohcl,2022ohcl_qm86,86,1,blue,"['frc6936', 'frc1038', 'frc2228', 'frc4601', 'frc2603', 'frc3015']",red,frc6936,frc1038,frc2228,frc4601,frc2603,frc3015,No,Mid,0,3,1,5,39,No,3
