level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
7880,qm,2022mnmi2,2022mnmi2_qm1,1,1,blue,"['frc8234', 'frc4648', 'frc4277', 'frc4663', 'frc2654', 'frc2177']",red,frc8234,frc4648,frc4277,frc4663,frc2654,frc2177,No,None,2,0,4,6,30,No,-1
7882,qm,2022mnmi2,2022mnmi2_qm11,11,1,blue,"['frc6045', 'frc4549', 'frc2472', 'frc4648', 'frc4663', 'frc2450']",blue,frc4648,frc4663,frc2450,frc6045,frc4549,frc2472,Yes,Low,0,2,0,6,64,Yes,-1
7889,qm,2022mnmi2,2022mnmi2_qm18,18,1,red,"['frc4648', 'frc3313', 'frc3883', 'frc4174', 'frc6146', 'frc2549']",red,frc4648,frc3313,frc3883,frc4174,frc6146,frc2549,Yes,None,2,0,2,12,51,Yes,-1
7900,qm,2022mnmi2,2022mnmi2_qm28,28,1,red,"['frc5638', 'frc3928', 'frc2239', 'frc4648', 'frc2129', 'frc7258']",blue,frc4648,frc2129,frc7258,frc5638,frc3928,frc2239,Yes,Low,2,0,3,0,32,No,-1
7911,qm,2022mnmi2,2022mnmi2_qm38,38,1,blue,"['frc4648', 'frc3100', 'frc1816', 'frc2129', 'frc2509', 'frc4215']",red,frc4648,frc3100,frc1816,frc2129,frc2509,frc4215,No,None,0,0,0,7,52,No,-1
7919,qm,2022mnmi2,2022mnmi2_qm45,45,1,red,"['frc5278', 'frc3007', 'frc3610', 'frc3130', 'frc2175', 'frc4648']",blue,frc3130,frc2175,frc4648,frc5278,frc3007,frc3610,Yes,None,1,1,6,2,20,No,-1
7929,qm,2022mnmi2,2022mnmi2_qm54,54,1,blue,"['frc3276', 'frc2512', 'frc4648', 'frc2207', 'frc5626', 'frc2227']",red,frc3276,frc2512,frc4648,frc2207,frc5626,frc2227,No,None,0,1,1,8,31,No,-1
7943,qm,2022mnmi2,2022mnmi2_qm67,67,1,blue,"['frc3007', 'frc4648', 'frc2491', 'frc2987', 'frc3848', 'frc2225']",red,frc3007,frc4648,frc2491,frc2987,frc3848,frc2225,Yes,None,1,1,1,4,58,No,-1
7955,qm,2022mnmi2,2022mnmi2_qm78,78,1,blue,"['frc2512', 'frc5275', 'frc5271', 'frc3926', 'frc4648', 'frc3610']",blue,frc3926,frc4648,frc3610,frc2512,frc5275,frc5271,Yes,Low,1,0,2,12,48,Yes,-1
7965,qm,2022mnmi2,2022mnmi2_qm87,87,1,red,"['frc3206', 'frc2574', 'frc2175', 'frc5275', 'frc5626', 'frc4648']",blue,frc5275,frc5626,frc4648,frc3206,frc2574,frc2175,Yes,None,0,4,1,3,45,No,-1
