level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
14434,qf,2022wimi,2022wimi_qf3m1,1,3,red,"['frc4786', 'frc7417', 'frc2574', 'frc93', 'frc706', 'frc1714']",red,frc4786,frc7417,frc2574,frc93,frc706,frc1714,Yes,Traversal,1,1,8,2,64,Yes,3
14435,qf,2022wimi,2022wimi_qf3m2,2,3,blue,"['frc4786', 'frc7417', 'frc2574', 'frc93', 'frc706', 'frc1714']",red,frc4786,frc7417,frc2574,frc93,frc706,frc1714,Yes,Traversal,2,2,12,6,78,No,3
14436,qf,2022wimi,2022wimi_qf3m3,3,3,blue,"['frc4786', 'frc7417', 'frc2574', 'frc93', 'frc706', 'frc1714']",red,frc4786,frc7417,frc2574,frc93,frc706,frc1714,Yes,Traversal,2,1,0,6,62,No,3
14472,qm,2022wimi,2022wimi_qm4,4,1,red,"['frc930', 'frc4787', 'frc2202', 'frc8803', 'frc7417', 'frc7237']",blue,frc8803,frc7417,frc7237,frc930,frc4787,frc2202,Yes,Traversal,1,2,8,0,39,No,3
14522,qm,2022wimi,2022wimi_qm9,9,1,blue,"['frc7237', 'frc4787', 'frc2574', 'frc7417', 'frc8701', 'frc1739']",blue,frc7417,frc8701,frc1739,frc7237,frc4787,frc2574,Yes,High,2,0,12,0,38,Yes,3
14445,qm,2022wimi,2022wimi_qm15,15,1,red,"['frc6574', 'frc7417', 'frc3197', 'frc8701', 'frc8803', 'frc1306']",red,frc6574,frc7417,frc3197,frc8701,frc8803,frc1306,Yes,Traversal,0,3,0,23,97,Yes,3
14458,qm,2022wimi,2022wimi_qm27,27,1,red,"['frc537', 'frc6823', 'frc1732', 'frc4786', 'frc2077', 'frc7417']",blue,frc4786,frc2077,frc7417,frc537,frc6823,frc1732,Yes,High,3,2,6,8,64,No,3
14465,qm,2022wimi,2022wimi_qm33,33,1,red,"['frc93', 'frc7417', 'frc2062', 'frc2506', 'frc930', 'frc5148']",red,frc93,frc7417,frc2062,frc2506,frc930,frc5148,Yes,Traversal,1,3,4,8,59,Yes,3
14470,qm,2022wimi,2022wimi_qm38,38,1,blue,"['frc2830', 'frc6223', 'frc2062', 'frc7417', 'frc1259', 'frc706']",blue,frc7417,frc1259,frc706,frc2830,frc6223,frc2062,Yes,High,2,3,8,13,85,Yes,3
14477,qm,2022wimi,2022wimi_qm44,44,1,red,"['frc1091', 'frc7417', 'frc7915', 'frc4787', 'frc6574', 'frc1792']",red,frc1091,frc7417,frc7915,frc4787,frc6574,frc1792,Yes,High,3,0,11,0,56,Yes,3
14484,qm,2022wimi,2022wimi_qm50,50,1,,"['frc7417', 'frc1792', 'frc6643', 'frc8847', 'frc8700', 'frc1675']",red,frc7417,frc1792,frc6643,frc8847,frc8700,frc1675,Yes,High,1,2,7,5,47,Tie,3
14495,qm,2022wimi,2022wimi_qm60,60,1,red,"['frc8847', 'frc8531', 'frc7417', 'frc2077', 'frc1739', 'frc7900']",red,frc8847,frc8531,frc7417,frc2077,frc1739,frc7900,Yes,High,1,2,5,12,61,Yes,3
14501,qm,2022wimi,2022wimi_qm66,66,1,blue,"['frc5096', 'frc8847', 'frc8802', 'frc4787', 'frc5148', 'frc7417']",blue,frc4787,frc5148,frc7417,frc5096,frc8847,frc8802,Yes,High,2,1,0,1,30,Yes,3
14508,qm,2022wimi,2022wimi_qm72,72,1,red,"['frc7417', 'frc2506', 'frc6421', 'frc4786', 'frc3596', 'frc8700']",red,frc7417,frc2506,frc6421,frc4786,frc3596,frc8700,Yes,Mid,2,2,2,5,51,Yes,3
14517,qm,2022wimi,2022wimi_qm80,80,1,blue,"['frc7900', 'frc2574', 'frc2194', 'frc1306', 'frc8700', 'frc7417']",blue,frc1306,frc8700,frc7417,frc7900,frc2574,frc2194,Yes,High,2,1,2,1,28,Yes,3
