level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
737,qm,2022camb,2022camb_qm1,1,1,red,"['frc2135', 'frc192', 'frc7777', 'frc668', 'frc3045', 'frc6059']",blue,frc668,frc3045,frc6059,frc2135,frc192,frc7777,No,None,0,2,0,5,18,No,3
1350,qm,2022casj,2022casj_qm2,2,1,blue,"['frc604', 'frc2141', 'frc668', 'frc299', 'frc971', 'frc5419']",red,frc604,frc2141,frc668,frc299,frc971,frc5419,Yes,None,0,4,0,17,54,No,-1
807,qm,2022camb,2022camb_qm8,8,1,blue,"['frc4135', 'frc1280', 'frc192', 'frc668', 'frc2135', 'frc3501']",blue,frc668,frc2135,frc3501,frc4135,frc1280,frc192,Yes,None,0,2,5,17,74,Yes,3
741,qm,2022camb,2022camb_qm13,13,1,blue,"['frc6665', 'frc3045', 'frc3501', 'frc5940', 'frc668', 'frc7777']",blue,frc5940,frc668,frc7777,frc6665,frc3045,frc3501,Yes,None,0,5,0,15,64,Yes,3
1344,qm,2022casj,2022casj_qm14,14,1,blue,"['frc5027', 'frc2489', 'frc972', 'frc649', 'frc766', 'frc668']",blue,frc649,frc766,frc668,frc5027,frc2489,frc972,No,None,0,3,1,10,66,Yes,-1
747,qm,2022camb,2022camb_qm19,19,1,blue,"['frc4171', 'frc3501', 'frc7413', 'frc1700', 'frc6665', 'frc668']",blue,frc1700,frc6665,frc668,frc4171,frc3501,frc7413,Yes,None,0,1,1,0,15,Yes,3
1353,qm,2022casj,2022casj_qm22,22,1,red,"['frc4186', 'frc668', 'frc2854', 'frc6814', 'frc7415', 'frc8404']",red,frc4186,frc668,frc2854,frc6814,frc7415,frc8404,Yes,None,0,3,2,11,58,Yes,-1
754,qm,2022camb,2022camb_qm25,25,1,blue,"['frc7528', 'frc668', 'frc6884', 'frc3501', 'frc1351', 'frc1868']",red,frc7528,frc668,frc6884,frc3501,frc1351,frc1868,Yes,None,2,1,0,4,28,No,3
762,qm,2022camb,2022camb_qm32,32,1,red,"['frc1671', 'frc668', 'frc1967', 'frc6665', 'frc6884', 'frc6506']",red,frc1671,frc668,frc1967,frc6665,frc6884,frc6506,Yes,None,0,2,17,1,45,Yes,3
1364,qm,2022casj,2022casj_qm32,32,1,blue,"['frc3045', 'frc4171', 'frc668', 'frc192', 'frc670', 'frc5458']",red,frc3045,frc4171,frc668,frc192,frc670,frc5458,Yes,None,0,0,0,3,16,No,-1
768,qm,2022camb,2022camb_qm38,38,1,blue,"['frc1868', 'frc4171', 'frc668', 'frc8', 'frc972', 'frc5104']",red,frc1868,frc4171,frc668,frc8,frc972,frc5104,No,None,0,0,0,14,30,No,3
1373,qm,2022casj,2022casj_qm40,40,1,blue,"['frc8033', 'frc2854', 'frc4171', 'frc254', 'frc668', 'frc4091']",blue,frc254,frc668,frc4091,frc8033,frc2854,frc4171,Yes,None,0,4,0,24,95,Yes,-1
777,qm,2022camb,2022camb_qm46,46,1,red,"['frc114', 'frc2473', 'frc3256', 'frc668', 'frc5171', 'frc6822']",blue,frc668,frc5171,frc6822,frc114,frc2473,frc3256,No,None,1,2,1,2,19,No,3
1384,qm,2022casj,2022casj_qm50,50,1,red,"['frc4255', 'frc7137', 'frc5507', 'frc668', 'frc8048', 'frc199']",blue,frc668,frc8048,frc199,frc4255,frc7137,frc5507,Yes,None,2,2,13,2,45,No,-1
782,qm,2022camb,2022camb_qm50,50,1,red,"['frc3256', 'frc972', 'frc668', 'frc2473', 'frc8', 'frc3045']",red,frc3256,frc972,frc668,frc2473,frc8,frc3045,No,None,0,4,0,12,65,Yes,3
787,qm,2022camb,2022camb_qm55,55,1,blue,"['frc2854', 'frc668', 'frc852', 'frc3256', 'frc8', 'frc8262']",red,frc2854,frc668,frc852,frc3256,frc8,frc8262,Yes,None,1,0,1,3,23,No,3
1396,qm,2022casj,2022casj_qm61,61,1,red,"['frc668', 'frc7413', 'frc1351', 'frc2144', 'frc4091', 'frc1967']",red,frc668,frc7413,frc1351,frc2144,frc4091,frc1967,Yes,None,0,2,0,15,50,Yes,-1
795,qm,2022camb,2022camb_qm62,62,1,blue,"['frc6506', 'frc192', 'frc668', 'frc1700', 'frc5940', 'frc5026']",red,frc6506,frc192,frc668,frc1700,frc5940,frc5026,Yes,None,0,0,1,3,13,No,3
801,qm,2022camb,2022camb_qm68,68,1,red,"['frc668', 'frc1351', 'frc1323', 'frc3045', 'frc2813', 'frc4255']",red,frc668,frc1351,frc1323,frc3045,frc2813,frc4255,Yes,None,0,6,0,25,107,Yes,3
1409,qm,2022casj,2022casj_qm73,73,1,red,"['frc2035', 'frc4186', 'frc604', 'frc6884', 'frc668', 'frc4990']",blue,frc6884,frc668,frc4990,frc2035,frc4186,frc604,Yes,None,0,0,14,3,38,No,-1
1425,qm,2022casj,2022casj_qm88,88,1,red,"['frc3482', 'frc4904', 'frc8048', 'frc668', 'frc751', 'frc6238']",blue,frc668,frc751,frc6238,frc3482,frc4904,frc8048,Yes,None,0,0,1,8,48,No,-1
