level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
1525,qf,2022chcmp,2022chcmp_qf1m1,1,1,red,"['frc2363', 'frc836', 'frc620', 'frc384', 'frc686', 'frc614']",blue,frc384,frc686,frc614,frc2363,frc836,frc620,Yes,High,0,4,0,9,68,No,-1
2196,qm,2022dc327,2022dc327_qm1,1,1,blue,"['frc6239', 'frc2534', 'frc6326', 'frc8703', 'frc5338', 'frc614']",blue,frc8703,frc5338,frc614,frc6239,frc2534,frc6326,Yes,None,4,0,14,1,32,Yes,3
2194,f,2022dc327,2022dc327_f1m1,1,1,red,"['frc614', 'frc449', 'frc6326', 'frc116', 'frc1123', 'frc8726']",red,frc614,frc449,frc6326,frc116,frc1123,frc8726,Yes,High,6,1,17,0,64,Yes,3
2045,sf,2022dc312,2022dc312_sf1m1,1,1,blue,"['frc4472', 'frc1629', 'frc5587', 'frc686', 'frc614', 'frc7770']",blue,frc686,frc614,frc7770,frc4472,frc1629,frc5587,Yes,None,3,0,10,0,36,Yes,1
2226,sf,2022dc327,2022dc327_sf1m1,1,1,red,"['frc614', 'frc449', 'frc6326', 'frc2068', 'frc2914', 'frc8592']",red,frc614,frc449,frc6326,frc2068,frc2914,frc8592,Yes,High,3,1,13,9,70,Yes,3
2015,qm,2022dc312,2022dc312_qm1,1,1,red,"['frc1418', 'frc686', 'frc5587', 'frc8217', 'frc614', 'frc5243']",blue,frc8217,frc614,frc5243,frc1418,frc686,frc5587,Yes,Mid,2,0,2,0,16,No,1
2195,f,2022dc327,2022dc327_f1m2,2,1,red,"['frc614', 'frc449', 'frc6326', 'frc116', 'frc1123', 'frc8726']",red,frc614,frc449,frc6326,frc116,frc1123,frc8726,Yes,High,4,1,12,5,73,Yes,3
2046,sf,2022dc312,2022dc312_sf1m2,2,1,red,"['frc4472', 'frc1629', 'frc5587', 'frc686', 'frc614', 'frc7770']",blue,frc686,frc614,frc7770,frc4472,frc1629,frc5587,Yes,Mid,5,0,0,0,41,No,1
2227,sf,2022dc327,2022dc327_sf1m2,2,1,red,"['frc614', 'frc449', 'frc6326', 'frc2068', 'frc2914', 'frc8592']",red,frc614,frc449,frc6326,frc2068,frc2914,frc8592,Yes,Mid,4,0,16,1,53,Yes,3
1526,qf,2022chcmp,2022chcmp_qf1m2,2,1,red,"['frc2363', 'frc836', 'frc620', 'frc384', 'frc686', 'frc614']",blue,frc384,frc686,frc614,frc2363,frc836,frc620,Yes,Mid,0,1,0,16,68,No,-1
2047,sf,2022dc312,2022dc312_sf1m3,3,1,red,"['frc4472', 'frc1629', 'frc5587', 'frc686', 'frc614', 'frc7770']",blue,frc686,frc614,frc7770,frc4472,frc1629,frc5587,Yes,None,4,0,4,0,33,No,1
2220,qm,2022dc327,2022dc327_qm4,4,1,red,"['frc2534', 'frc614', 'frc8592', 'frc2914', 'frc8726', 'frc1727']",red,frc2534,frc614,frc8592,frc2914,frc8726,frc1727,Yes,None,0,2,6,8,38,Yes,3
1589,qm,2022chcmp,2022chcmp_qm4,4,1,blue,"['frc2377', 'frc2199', 'frc7770', 'frc5338', 'frc4472', 'frc614']",blue,frc5338,frc4472,frc614,frc2377,frc2199,frc7770,Yes,None,2,2,15,6,63,Yes,-1
2040,qm,2022dc312,2022dc312_qm5,5,1,red,"['frc2537', 'frc5115', 'frc4242', 'frc3373', 'frc614', 'frc6213']",blue,frc3373,frc614,frc6213,frc2537,frc5115,frc4242,Yes,None,1,0,3,0,13,No,1
2042,qm,2022dc312,2022dc312_qm7,7,1,red,"['frc5587', 'frc5115', 'frc1731', 'frc614', 'frc8217', 'frc6213']",blue,frc614,frc8217,frc6213,frc5587,frc5115,frc1731,Yes,Mid,2,0,0,3,18,No,1
2225,qm,2022dc327,2022dc327_qm9,9,1,blue,"['frc611', 'frc6863', 'frc8592', 'frc6326', 'frc8514', 'frc614']",blue,frc6326,frc8514,frc614,frc611,frc6863,frc8592,Yes,High,0,1,7,3,37,Yes,3
2017,qm,2022dc312,2022dc312_qm11,11,1,red,"['frc1418', 'frc7770', 'frc614', 'frc5243', 'frc3373', 'frc6326']",red,frc1418,frc7770,frc614,frc5243,frc3373,frc6326,Yes,Mid,1,2,10,0,53,Yes,1
2198,qm,2022dc327,2022dc327_qm11,11,1,blue,"['frc2534', 'frc449', 'frc611', 'frc614', 'frc8726', 'frc6326']",blue,frc614,frc8726,frc6326,frc2534,frc449,frc611,Yes,High,0,2,3,8,53,Yes,3
2200,qm,2022dc327,2022dc327_qm13,13,1,red,"['frc449', 'frc614', 'frc2068', 'frc6326', 'frc1727', 'frc5338']",red,frc449,frc614,frc2068,frc6326,frc1727,frc5338,Yes,High,3,0,7,6,56,Yes,3
2020,qm,2022dc312,2022dc312_qm14,14,1,blue,"['frc4638', 'frc8217', 'frc1629', 'frc4472', 'frc2537', 'frc614']",blue,frc4472,frc2537,frc614,frc4638,frc8217,frc1629,Yes,Mid,3,0,13,5,47,Yes,1
1563,qm,2022chcmp,2022chcmp_qm16,16,1,blue,"['frc4242', 'frc612', 'frc4099', 'frc614', 'frc888', 'frc2363']",blue,frc614,frc888,frc2363,frc4242,frc612,frc4099,Yes,High,0,4,1,20,100,Yes,-1
2022,qm,2022dc312,2022dc312_qm16,16,1,red,"['frc1731', 'frc686', 'frc8217', 'frc614', 'frc1629', 'frc3373']",blue,frc614,frc1629,frc3373,frc1731,frc686,frc8217,Yes,Mid,4,0,5,0,23,No,1
2205,qm,2022dc327,2022dc327_qm18,18,1,red,"['frc539', 'frc2914', 'frc614', 'frc1123', 'frc611', 'frc5338']",red,frc539,frc2914,frc614,frc1123,frc611,frc5338,Yes,Mid,2,3,14,7,62,Yes,3
2025,qm,2022dc312,2022dc312_qm19,19,1,blue,"['frc614', 'frc1731', 'frc6326', 'frc2537', 'frc6213', 'frc1629']",red,frc614,frc1731,frc6326,frc2537,frc6213,frc1629,No,None,1,1,5,3,27,No,1
2208,qm,2022dc327,2022dc327_qm20,20,1,red,"['frc614', 'frc2914', 'frc6863', 'frc2068', 'frc5338', 'frc539']",red,frc614,frc2914,frc6863,frc2068,frc5338,frc539,Yes,Mid,0,2,0,24,68,Yes,3
2031,qm,2022dc312,2022dc312_qm24,24,1,red,"['frc614', 'frc2912', 'frc5115', 'frc686', 'frc7770', 'frc2537']",red,frc614,frc2912,frc5115,frc686,frc7770,frc2537,Yes,Mid,3,0,14,5,56,Yes,1
2212,qm,2022dc327,2022dc327_qm24,24,1,red,"['frc1123', 'frc614', 'frc8726', 'frc5338', 'frc8592', 'frc6239']",red,frc1123,frc614,frc8726,frc5338,frc8592,frc6239,Yes,High,1,1,19,5,61,Yes,3
1572,qm,2022chcmp,2022chcmp_qm24,24,1,red,"['frc384', 'frc5804', 'frc122', 'frc3748', 'frc686', 'frc614']",blue,frc3748,frc686,frc614,frc384,frc5804,frc122,Yes,High,3,0,21,0,59,No,-1
2215,qm,2022dc327,2022dc327_qm27,27,1,blue,"['frc614', 'frc6239', 'frc611', 'frc8592', 'frc1727', 'frc116']",red,frc614,frc6239,frc611,frc8592,frc1727,frc116,Yes,None,1,0,12,1,28,No,3
2034,qm,2022dc312,2022dc312_qm27,27,1,red,"['frc686', 'frc5587', 'frc614', 'frc4638', 'frc6326', 'frc7770']",red,frc686,frc5587,frc614,frc4638,frc6326,frc7770,Yes,Mid,3,0,8,8,61,Yes,1
2038,qm,2022dc312,2022dc312_qm30,30,1,blue,"['frc7770', 'frc5587', 'frc6213', 'frc4242', 'frc614', 'frc4638']",blue,frc4242,frc614,frc4638,frc7770,frc5587,frc6213,Yes,None,1,2,6,4,40,Yes,1
2219,qm,2022dc327,2022dc327_qm30,30,1,blue,"['frc1123', 'frc2914', 'frc6326', 'frc1727', 'frc116', 'frc614']",blue,frc1727,frc116,frc614,frc1123,frc2914,frc6326,Yes,High,1,1,12,11,71,Yes,3
1580,qm,2022chcmp,2022chcmp_qm31,31,1,red,"['frc5549', 'frc8230', 'frc1111', 'frc2186', 'frc614', 'frc1610']",blue,frc2186,frc614,frc1610,frc5549,frc8230,frc1111,Yes,High,1,2,15,6,63,No,-1
1591,qm,2022chcmp,2022chcmp_qm41,41,1,red,"['frc1610', 'frc4821', 'frc1086', 'frc2068', 'frc122', 'frc614']",blue,frc2068,frc122,frc614,frc1610,frc4821,frc1086,Yes,High,0,3,9,13,73,No,-1
1603,qm,2022chcmp,2022chcmp_qm52,52,1,red,"['frc4821', 'frc614', 'frc1111', 'frc4541', 'frc2537', 'frc5804']",red,frc4821,frc614,frc1111,frc4541,frc2537,frc5804,Yes,High,0,3,1,16,67,Yes,-1
1620,qm,2022chcmp,2022chcmp_qm68,68,1,blue,"['frc6802', 'frc6326', 'frc614', 'frc2914', 'frc1599', 'frc449']",red,frc6802,frc6326,frc614,frc2914,frc1599,frc449,Yes,High,0,4,2,11,66,No,-1
1630,qm,2022chcmp,2022chcmp_qm77,77,1,blue,"['frc614', 'frc8726', 'frc8592', 'frc1727', 'frc422', 'frc836']",red,frc614,frc8726,frc8592,frc1727,frc422,frc836,Yes,Mid,0,3,0,8,50,No,-1
1639,qm,2022chcmp,2022chcmp_qm85,85,1,red,"['frc614', 'frc1262', 'frc1123', 'frc6802', 'frc6194', 'frc1719']",red,frc614,frc1262,frc1123,frc6802,frc6194,frc1719,Yes,High,2,2,8,16,78,Yes,-1
1649,qm,2022chcmp,2022chcmp_qm94,94,1,red,"['frc3748', 'frc1885', 'frc3939', 'frc614', 'frc1629', 'frc6504']",blue,frc614,frc1629,frc6504,frc3748,frc1885,frc3939,Yes,High,0,4,11,2,59,No,-1
1538,qm,2022chcmp,2022chcmp_qm101,101,1,blue,"['frc6194', 'frc614', 'frc422', 'frc1629', 'frc4638', 'frc5724']",red,frc6194,frc614,frc422,frc1629,frc4638,frc5724,Yes,Mid,0,5,4,11,72,No,-1
