level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
10750,f,2022on034,2022on034_f1m1,1,1,red,"['frc4069', 'frc2609', 'frc6859', 'frc1305', 'frc4152', 'frc8729']",red,frc4069,frc2609,frc6859,frc1305,frc4152,frc8729,Yes,None,2,3,0,9,70,Yes,4
11081,qm,2022oncmp,2022oncmp_qm1,1,1,blue,"['frc8731', 'frc4069', 'frc8789', 'frc2198', 'frc5406', 'frc1114']",red,frc8731,frc4069,frc8789,frc2198,frc5406,frc1114,Yes,Traversal,0,0,6,5,43,No,-1
10752,qm,2022on034,2022on034_qm1,1,1,red,"['frc4069', 'frc2609', 'frc3543', 'frc8729', 'frc6864', 'frc6859']",red,frc4069,frc2609,frc3543,frc8729,frc6864,frc6859,Yes,None,1,3,8,5,46,Yes,4
11074,qf,2022oncmp,2022oncmp_qf2m1,1,2,red,"['frc1325', 'frc7480', 'frc4069', 'frc2200', 'frc781', 'frc5032']",red,frc1325,frc7480,frc4069,frc2200,frc781,frc5032,Yes,Traversal,0,7,0,23,118,Yes,-1
11003,sf,2022on326,2022on326_sf2m1,1,2,blue,"['frc4678', 'frc5406', 'frc4917', 'frc2056', 'frc610', 'frc4069']",blue,frc2056,frc610,frc4069,frc4678,frc5406,frc4917,Yes,Traversal,0,6,0,19,102,Yes,3
11215,sf,2022oncmp,2022oncmp_sf1m1,1,1,red,"['frc1114', 'frc2056', 'frc4152', 'frc1325', 'frc7480', 'frc4069']",blue,frc1325,frc7480,frc4069,frc1114,frc2056,frc4152,Yes,Traversal,1,4,0,21,104,No,-1
10970,sf,2022on325,2022on325_sf2m1,1,2,red,"['frc2609', 'frc3683', 'frc8089', 'frc4069', 'frc4903', 'frc6323']",blue,frc4069,frc4903,frc6323,frc2609,frc3683,frc8089,Yes,Traversal,3,1,1,3,53,No,3
10941,qm,2022on325,2022on325_qm1,1,1,blue,"['frc2386', 'frc8789', 'frc4069', 'frc2609', 'frc610', 'frc6331']",red,frc2386,frc8789,frc4069,frc2609,frc610,frc6331,Yes,None,0,0,1,6,19,No,3
10773,sf,2022on034,2022on034_sf1m1,1,1,red,"['frc4069', 'frc2609', 'frc6859', 'frc3543', 'frc7757', 'frc6864']",red,frc4069,frc2609,frc6859,frc3543,frc7757,frc6864,Yes,None,0,3,2,14,79,Yes,4
11075,qf,2022oncmp,2022oncmp_qf2m2,2,2,blue,"['frc1325', 'frc7480', 'frc4069', 'frc2200', 'frc781', 'frc5032']",red,frc1325,frc7480,frc4069,frc2200,frc781,frc5032,Yes,High,0,7,1,9,108,No,-1
11004,sf,2022on326,2022on326_sf2m2,2,2,red,"['frc4678', 'frc5406', 'frc4917', 'frc2056', 'frc610', 'frc4069']",blue,frc2056,frc610,frc4069,frc4678,frc5406,frc4917,Yes,Traversal,0,6,0,9,78,No,3
10971,sf,2022on325,2022on325_sf2m2,2,2,red,"['frc2609', 'frc3683', 'frc8089', 'frc4069', 'frc4903', 'frc6323']",blue,frc4069,frc4903,frc6323,frc2609,frc3683,frc8089,Yes,Traversal,2,3,4,2,66,No,3
11216,sf,2022oncmp,2022oncmp_sf1m2,2,1,red,"['frc1114', 'frc2056', 'frc4152', 'frc1325', 'frc7480', 'frc4069']",blue,frc1325,frc7480,frc4069,frc1114,frc2056,frc4152,Yes,Mid,1,4,2,22,99,No,-1
10751,f,2022on034,2022on034_f1m2,2,1,red,"['frc4069', 'frc2609', 'frc6859', 'frc1305', 'frc4152', 'frc8729']",red,frc4069,frc2609,frc6859,frc1305,frc4152,frc8729,Yes,None,0,3,0,8,63,Yes,4
10774,sf,2022on034,2022on034_sf1m2,2,1,red,"['frc4069', 'frc2609', 'frc6859', 'frc3543', 'frc7757', 'frc6864']",red,frc4069,frc2609,frc6859,frc3543,frc7757,frc6864,Yes,High,2,2,1,12,67,Yes,4
11076,qf,2022oncmp,2022oncmp_qf2m3,3,2,red,"['frc1325', 'frc7480', 'frc4069', 'frc2200', 'frc781', 'frc5032']",red,frc1325,frc7480,frc4069,frc2200,frc781,frc5032,Yes,Traversal,0,4,0,18,93,Yes,-1
11005,sf,2022on326,2022on326_sf2m3,3,2,red,"['frc4678', 'frc5406', 'frc4917', 'frc2056', 'frc610', 'frc4069']",blue,frc2056,frc610,frc4069,frc4678,frc5406,frc4917,Yes,Mid,0,7,0,15,97,No,3
10994,qm,2022on326,2022on326_qm3,3,1,blue,"['frc4069', 'frc1334', 'frc6875', 'frc2200', 'frc610', 'frc4617']",red,frc4069,frc1334,frc6875,frc2200,frc610,frc4617,Yes,None,1,0,2,4,30,No,3
10962,qm,2022on325,2022on325_qm4,4,1,blue,"['frc6331', 'frc4069', 'frc2386', 'frc2609', 'frc4476', 'frc771']",red,frc6331,frc4069,frc2386,frc2609,frc4476,frc771,Yes,Mid,0,2,0,7,34,No,3
10767,qm,2022on034,2022on034_qm4,4,1,red,"['frc7757', 'frc2994', 'frc4069', 'frc8729', 'frc5672', 'frc2706']",red,frc7757,frc2994,frc4069,frc8729,frc5672,frc2706,Yes,High,0,2,1,2,37,Yes,4
10996,qm,2022on326,2022on326_qm5,5,1,red,"['frc781', 'frc1334', 'frc4907', 'frc4015', 'frc5406', 'frc4069']",blue,frc4015,frc5406,frc4069,frc781,frc1334,frc4907,Yes,Traversal,0,2,0,9,60,No,3
10768,qm,2022on034,2022on034_qm5,5,1,red,"['frc4152', 'frc3543', 'frc4069', 'frc6864', 'frc1305', 'frc2706']",red,frc4152,frc3543,frc4069,frc6864,frc1305,frc2706,Yes,Traversal,3,1,1,4,53,Yes,4
10771,qm,2022on034,2022on034_qm8,8,1,red,"['frc4069', 'frc2706', 'frc4152', 'frc2013', 'frc2609', 'frc8729']",red,frc4069,frc2706,frc4152,frc2013,frc2609,frc8729,Yes,High,2,2,4,8,61,Yes,4
10999,qm,2022on326,2022on326_qm8,8,1,red,"['frc4917', 'frc1334', 'frc5406', 'frc4069', 'frc1114', 'frc772']",blue,frc4069,frc1114,frc772,frc4917,frc1334,frc5406,Yes,None,0,2,2,17,56,No,3
10966,qm,2022on325,2022on325_qm8,8,1,blue,"['frc610', 'frc8729', 'frc8789', 'frc4069', 'frc771', 'frc4678']",blue,frc4069,frc771,frc4678,frc610,frc8729,frc8789,Yes,Mid,0,0,1,18,64,Yes,3
10976,qm,2022on326,2022on326_qm10,10,1,red,"['frc2056', 'frc1334', 'frc4069', 'frc4476', 'frc4907', 'frc6875']",red,frc2056,frc1334,frc4069,frc4476,frc4907,frc6875,Yes,Traversal,0,7,1,18,103,Yes,3
10942,qm,2022on325,2022on325_qm10,10,1,blue,"['frc4903', 'frc8089', 'frc4069', 'frc2386', 'frc4678', 'frc8729']",red,frc4903,frc8089,frc4069,frc2386,frc4678,frc8729,Yes,None,1,2,12,9,69,No,3
10754,qm,2022on034,2022on034_qm11,11,1,blue,"['frc2994', 'frc4069', 'frc6865', 'frc3543', 'frc1305', 'frc4152']",red,frc2994,frc4069,frc6865,frc3543,frc1305,frc4152,Yes,Traversal,0,0,8,5,45,No,4
10980,qm,2022on326,2022on326_qm14,14,1,blue,"['frc781', 'frc4069', 'frc1241', 'frc4678', 'frc5406', 'frc6875']",red,frc781,frc4069,frc1241,frc4678,frc5406,frc6875,Yes,High,0,6,4,18,88,No,3
11121,qm,2022oncmp,2022oncmp_qm14,14,1,red,"['frc4907', 'frc6875', 'frc5032', 'frc4069', 'frc3543', 'frc5672']",blue,frc4069,frc3543,frc5672,frc4907,frc6875,frc5032,Yes,Traversal,2,0,3,6,44,No,-1
10757,qm,2022on034,2022on034_qm14,14,1,blue,"['frc2994', 'frc6865', 'frc6859', 'frc6864', 'frc2013', 'frc4069']",blue,frc6864,frc2013,frc4069,frc2994,frc6865,frc6859,Yes,Traversal,2,0,6,0,43,Yes,4
10758,qm,2022on034,2022on034_qm15,15,1,blue,"['frc4069', 'frc6859', 'frc8729', 'frc4152', 'frc5672', 'frc2609']",red,frc4069,frc6859,frc8729,frc4152,frc5672,frc2609,Yes,High,0,2,0,8,46,No,4
10947,qm,2022on325,2022on325_qm15,15,1,red,"['frc4069', 'frc5024', 'frc1325', 'frc8789', 'frc8089', 'frc7520']",red,frc4069,frc5024,frc1325,frc8789,frc8089,frc7520,Yes,None,0,4,0,7,42,Yes,3
10981,qm,2022on326,2022on326_qm15,15,1,red,"['frc610', 'frc4907', 'frc4069', 'frc4917', 'frc781', 'frc2200']",red,frc610,frc4907,frc4069,frc4917,frc781,frc2200,Yes,None,0,3,1,17,74,Yes,3
10984,qm,2022on326,2022on326_qm18,18,1,red,"['frc4617', 'frc4069', 'frc4917', 'frc6875', 'frc772', 'frc781']",red,frc4617,frc4069,frc4917,frc6875,frc772,frc781,Yes,Traversal,1,2,3,3,69,Yes,3
10761,qm,2022on034,2022on034_qm18,18,1,blue,"['frc3543', 'frc6865', 'frc2013', 'frc5672', 'frc4069', 'frc2609']",blue,frc5672,frc4069,frc2609,frc3543,frc6865,frc2013,Yes,Traversal,0,2,1,12,77,Yes,4
10950,qm,2022on325,2022on325_qm18,18,1,red,"['frc4069', 'frc3683', 'frc6162', 'frc8789', 'frc6323', 'frc2609']",red,frc4069,frc3683,frc6162,frc8789,frc6323,frc2609,Yes,Mid,0,3,1,7,49,Yes,3
10765,qm,2022on034,2022on034_qm21,21,1,blue,"['frc1305', 'frc4069', 'frc6865', 'frc2609', 'frc6864', 'frc7757']",red,frc1305,frc4069,frc6865,frc2609,frc6864,frc7757,Yes,Traversal,0,2,1,6,60,No,4
10954,qm,2022on325,2022on325_qm21,21,1,blue,"['frc771', 'frc610', 'frc7520', 'frc6323', 'frc2609', 'frc4069']",blue,frc6323,frc2609,frc4069,frc771,frc610,frc7520,Yes,None,1,1,3,4,39,Yes,3
10990,qm,2022on326,2022on326_qm23,23,1,red,"['frc4069', 'frc2200', 'frc4476', 'frc772', 'frc4678', 'frc610']",red,frc4069,frc2200,frc4476,frc772,frc4678,frc610,Yes,Traversal,0,5,0,22,106,Yes,3
10956,qm,2022on325,2022on325_qm23,23,1,blue,"['frc610', 'frc4069', 'frc7520', 'frc3683', 'frc6162', 'frc2386']",red,frc610,frc4069,frc7520,frc3683,frc6162,frc2386,Yes,None,0,0,0,10,32,No,3
10991,qm,2022on326,2022on326_qm24,24,1,blue,"['frc6875', 'frc4069', 'frc2056', 'frc1114', 'frc1241', 'frc4917']",red,frc6875,frc4069,frc2056,frc1114,frc1241,frc4917,Yes,Traversal,1,5,3,12,84,No,3
