level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
4274,qm,2022lake,2022lake_qm5,5,1,blue,"['frc7834', 'frc5997', 'frc7661', 'frc4978', 'frc8118', 'frc1421']",red,frc7834,frc5997,frc7661,frc4978,frc8118,frc1421,No,None,0,0,2,1,20,No,4
4233,qm,2022lake,2022lake_qm12,12,1,red,"['frc2190', 'frc3039', 'frc456', 'frc7094', 'frc2992', 'frc7661']",blue,frc7094,frc2992,frc7661,frc2190,frc3039,frc456,No,None,1,5,4,9,70,No,4
4243,qm,2022lake,2022lake_qm21,21,1,blue,"['frc4355', 'frc7661', 'frc5971', 'frc2992', 'frc3932', 'frc1818']",red,frc4355,frc7661,frc5971,frc2992,frc3932,frc1818,No,None,0,1,2,3,35,No,4
4249,qm,2022lake,2022lake_qm27,27,1,red,"['frc7661', 'frc4336', 'frc2221', 'frc5785', 'frc3606', 'frc8808']",red,frc7661,frc4336,frc2221,frc5785,frc3606,frc8808,Yes,None,1,1,0,5,34,Yes,4
4254,qm,2022lake,2022lake_qm31,31,1,red,"['frc364', 'frc7661', 'frc4978', 'frc1818', 'frc2078', 'frc4336']",red,frc364,frc7661,frc4978,frc1818,frc2078,frc4336,No,None,0,5,1,16,74,Yes,4
4261,qm,2022lake,2022lake_qm38,38,1,blue,"['frc7661', 'frc5785', 'frc8418', 'frc5872', 'frc2183', 'frc3616']",red,frc7661,frc5785,frc8418,frc5872,frc2183,frc3616,Yes,None,0,0,0,0,8,No,4
4268,qm,2022lake,2022lake_qm44,44,1,red,"['frc7661', 'frc2183', 'frc7500', 'frc2080', 'frc7834', 'frc2221']",red,frc7661,frc2183,frc7500,frc2080,frc7834,frc2221,No,None,0,1,1,9,33,Yes,4
4273,qm,2022lake,2022lake_qm49,49,1,red,"['frc5863', 'frc7500', 'frc179', 'frc1912', 'frc7661', 'frc4087']",blue,frc1912,frc7661,frc4087,frc5863,frc7500,frc179,No,None,1,1,11,2,45,No,4
4282,qm,2022lake,2022lake_qm57,57,1,red,"['frc4355', 'frc7094', 'frc6068', 'frc3468', 'frc5965', 'frc7661']",blue,frc3468,frc5965,frc7661,frc4355,frc7094,frc6068,No,None,1,0,9,0,31,No,4
4293,qm,2022lake,2022lake_qm67,67,1,red,"['frc8732', 'frc1912', 'frc6068', 'frc3616', 'frc7428', 'frc7661']",blue,frc3616,frc7428,frc7661,frc8732,frc1912,frc6068,No,None,0,1,1,11,47,No,4
4299,qm,2022lake,2022lake_qm72,72,1,blue,"['frc7661', 'frc6068', 'frc8808', 'frc8418', 'frc7500', 'frc4355']",red,frc7661,frc6068,frc8808,frc8418,frc7500,frc4355,Yes,Mid,1,1,5,2,25,No,4
