level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
11295,qf,2022orsal,2022orsal_qf2m1,1,2,blue,"['frc2521', 'frc2811', 'frc2635', 'frc955', 'frc3674', 'frc1432']",red,frc2521,frc2811,frc2635,frc955,frc3674,frc1432,Yes,None,0,6,0,20,70,No,3
11365,qf,2022orwil,2022orwil_qf1m1,1,1,red,"['frc2046', 'frc2990', 'frc753', 'frc2635', 'frc1359', 'frc4662']",blue,frc2635,frc1359,frc4662,frc2046,frc2990,frc753,Yes,None,1,0,5,4,29,No,1
11296,qf,2022orsal,2022orsal_qf2m2,2,2,blue,"['frc2521', 'frc2811', 'frc2635', 'frc955', 'frc3674', 'frc1432']",red,frc2521,frc2811,frc2635,frc955,frc3674,frc1432,Yes,None,0,5,0,14,66,No,3
11384,qm,2022orwil,2022orwil_qm2,2,1,,"['frc5970', 'frc4450', 'frc3024', 'frc2915', 'frc1359', 'frc2635']",blue,frc2915,frc1359,frc2635,frc5970,frc4450,frc3024,No,None,2,0,6,0,22,Tie,1
11366,qf,2022orwil,2022orwil_qf1m2,2,1,red,"['frc2046', 'frc2990', 'frc753', 'frc2635', 'frc1359', 'frc4662']",blue,frc2635,frc1359,frc4662,frc2046,frc2990,frc753,Yes,None,1,1,2,1,42,No,1
11801,qm,2022pncmp,2022pncmp_qm3,3,1,red,"['frc3711', 'frc2910', 'frc2635', 'frc8248', 'frc1425', 'frc1359']",red,frc3711,frc2910,frc2635,frc8248,frc1425,frc1359,Yes,None,0,7,0,21,106,Yes,-1
11346,qm,2022orsal,2022orsal_qm5,5,1,red,"['frc753', 'frc4057', 'frc955', 'frc3024', 'frc2635', 'frc4043']",blue,frc3024,frc2635,frc4043,frc753,frc4057,frc955,Yes,Mid,2,1,10,3,42,No,3
11426,qm,2022orwil,2022orwil_qm7,7,1,blue,"['frc753', 'frc2635', 'frc2898', 'frc2046', 'frc6343', 'frc4057']",red,frc753,frc2635,frc2898,frc2046,frc6343,frc4057,No,None,0,0,2,1,28,No,1
11356,qm,2022orsal,2022orsal_qm8,8,1,blue,"['frc1359', 'frc957', 'frc3812', 'frc3636', 'frc2635', 'frc4043']",blue,frc3636,frc2635,frc4043,frc1359,frc957,frc3812,Yes,Mid,2,0,14,12,77,Yes,3
11374,qm,2022orwil,2022orwil_qm10,10,1,blue,"['frc6696', 'frc2374', 'frc2635', 'frc2898', 'frc957', 'frc4057']",red,frc6696,frc2374,frc2635,frc2898,frc957,frc4057,Yes,None,0,0,4,0,6,No,1
