level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
1795,qm,2022cthar,2022cthar_qm1,1,1,red,"['frc3464', 'frc2067', 'frc230', 'frc155', 'frc6367', 'frc3634']",blue,frc155,frc6367,frc3634,frc3464,frc2067,frc230,No,None,0,2,8,1,28,No,-1
1872,qm,2022cthar,2022cthar_qm8,8,1,blue,"['frc2170', 'frc8889', 'frc1699', 'frc3634', 'frc571', 'frc230']",blue,frc3634,frc571,frc230,frc2170,frc8889,frc1699,Yes,None,1,4,0,15,67,Yes,-1
1803,qm,2022cthar,2022cthar_qm17,17,1,blue,"['frc3634', 'frc7760', 'frc236', 'frc5856', 'frc2064', 'frc88']",red,frc3634,frc7760,frc236,frc5856,frc2064,frc88,Yes,None,0,3,0,11,56,No,-1
1813,qm,2022cthar,2022cthar_qm26,26,1,blue,"['frc175', 'frc3634', 'frc2170', 'frc4628', 'frc558', 'frc3182']",red,frc175,frc3634,frc2170,frc4628,frc558,frc3182,Yes,None,1,2,0,12,46,No,-1
1821,qm,2022cthar,2022cthar_qm33,33,1,red,"['frc1699', 'frc3719', 'frc3634', 'frc5856', 'frc7127', 'frc7462']",red,frc1699,frc3719,frc3634,frc5856,frc7127,frc7462,Yes,Mid,1,1,0,6,34,Yes,-1
1827,qm,2022cthar,2022cthar_qm39,39,1,red,"['frc2064', 'frc3634', 'frc2067', 'frc175', 'frc5142', 'frc1124']",red,frc2064,frc3634,frc2067,frc175,frc5142,frc1124,Yes,Mid,0,2,0,7,56,Yes,-1
1836,qm,2022cthar,2022cthar_qm47,47,1,red,"['frc8167', 'frc3182', 'frc195', 'frc3634', 'frc4572', 'frc7694']",blue,frc3634,frc4572,frc7694,frc8167,frc3182,frc195,Yes,Mid,2,0,3,0,29,No,-1
1841,qm,2022cthar,2022cthar_qm51,51,1,blue,"['frc2170', 'frc8167', 'frc7760', 'frc5856', 'frc7407', 'frc3634']",blue,frc5856,frc7407,frc3634,frc2170,frc8167,frc7760,Yes,Mid,0,4,0,17,68,Yes,-1
1849,qm,2022cthar,2022cthar_qm59,59,1,red,"['frc5142', 'frc3719', 'frc8085', 'frc4987', 'frc3634', 'frc3464']",blue,frc4987,frc3634,frc3464,frc5142,frc3719,frc8085,Yes,Mid,0,1,1,6,27,No,-1
1858,qm,2022cthar,2022cthar_qm67,67,1,blue,"['frc7127', 'frc3634', 'frc3146', 'frc1071', 'frc8085', 'frc7407']",red,frc7127,frc3634,frc3146,frc1071,frc8085,frc7407,Yes,Mid,0,4,1,4,56,No,-1
1865,qm,2022cthar,2022cthar_qm73,73,1,red,"['frc3182', 'frc88', 'frc3634', 'frc7869', 'frc8013', 'frc4628']",red,frc3182,frc88,frc3634,frc7869,frc8013,frc4628,Yes,Mid,0,0,1,13,58,Yes,-1
1870,qm,2022cthar,2022cthar_qm78,78,1,red,"['frc236', 'frc1699', 'frc7694', 'frc3634', 'frc999', 'frc1721']",blue,frc3634,frc999,frc1721,frc236,frc1699,frc7694,Yes,Mid,3,1,0,3,36,No,-1
