level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
105,qf,2022arli,2022arli_qf4m1,1,4,red,"['frc2341', 'frc1730', 'frc4764', 'frc190', 'frc7430', 'frc2973']",blue,frc190,frc7430,frc2973,frc2341,frc1730,frc4764,Yes,None,1,1,0,3,31,No,4
107,qm,2022arli,2022arli_qm1,1,1,blue,"['frc4005', 'frc5006', 'frc4635', 'frc6586', 'frc1730', 'frc190']",blue,frc6586,frc1730,frc190,frc4005,frc5006,frc4635,No,None,0,2,3,20,61,Yes,4
4821,qf,2022melew,2022melew_qf3m1,1,3,red,"['frc125', 'frc133', 'frc6895', 'frc190', 'frc3451', 'frc4473']",blue,frc190,frc3451,frc4473,frc125,frc133,frc6895,Yes,None,1,1,6,3,40,No,1
106,qf,2022arli,2022arli_qf4m2,2,4,red,"['frc2341', 'frc1730', 'frc4764', 'frc190', 'frc7430', 'frc2973']",blue,frc190,frc7430,frc2973,frc2341,frc1730,frc4764,Yes,Mid,1,2,1,0,40,No,4
4822,qf,2022melew,2022melew_qf3m2,2,3,red,"['frc125', 'frc133', 'frc6895', 'frc190', 'frc3451', 'frc4473']",blue,frc190,frc3451,frc4473,frc125,frc133,frc6895,Yes,None,0,3,6,0,48,No,1
4847,qm,2022melew,2022melew_qm3,3,1,blue,"['frc157', 'frc6161', 'frc190', 'frc3451', 'frc133', 'frc5813']",red,frc157,frc6161,frc190,frc3451,frc133,frc5813,Yes,None,1,0,7,0,19,No,1
4454,qm,2022macma,2022macma_qm5,5,1,red,"['frc138', 'frc8544', 'frc157', 'frc190', 'frc78', 'frc7760']",blue,frc190,frc78,frc7760,frc138,frc8544,frc157,Yes,None,3,0,0,7,41,No,3
142,qm,2022arli,2022arli_qm7,7,1,blue,"['frc5006', 'frc6055', 'frc190', 'frc5454', 'frc4005', 'frc4764']",red,frc5006,frc6055,frc190,frc5454,frc4005,frc4764,Yes,None,1,1,0,4,28,No,4
4875,qm,2022melew,2022melew_qm8,8,1,blue,"['frc190', 'frc8023', 'frc3451', 'frc4906', 'frc4041', 'frc6895']",red,frc190,frc8023,frc3451,frc4906,frc4041,frc6895,Yes,None,0,2,1,4,33,No,1
4411,qm,2022macma,2022macma_qm10,10,1,blue,"['frc190', 'frc1100', 'frc2712', 'frc8709', 'frc230', 'frc1768']",red,frc190,frc1100,frc2712,frc8709,frc230,frc1768,Yes,None,1,2,11,3,33,No,3
108,qm,2022arli,2022arli_qm10,10,1,red,"['frc190', 'frc16', 'frc6055', 'frc6840', 'frc2341', 'frc6586']",red,frc190,frc16,frc6055,frc6840,frc2341,frc6586,Yes,None,0,1,1,18,72,Yes,4
4829,qm,2022melew,2022melew_qm13,13,1,red,"['frc4041', 'frc6329', 'frc5494', 'frc190', 'frc4473', 'frc5265']",blue,frc190,frc4473,frc5265,frc4041,frc6329,frc5494,Yes,None,0,1,4,2,22,No,1
111,qm,2022arli,2022arli_qm13,13,1,red,"['frc16', 'frc190', 'frc6586', 'frc1730', 'frc7106', 'frc6840']",red,frc16,frc190,frc6586,frc1730,frc7106,frc6840,Yes,Mid,0,1,0,18,60,Yes,4
4416,qm,2022macma,2022macma_qm15,15,1,red,"['frc190', 'frc1058', 'frc230', 'frc2168', 'frc6731', 'frc7760']",red,frc190,frc1058,frc230,frc2168,frc6731,frc7760,Yes,None,0,3,5,12,65,Yes,3
114,qm,2022arli,2022arli_qm16,16,1,blue,"['frc190', 'frc7483', 'frc4005', 'frc1730', 'frc7910', 'frc2341']",red,frc190,frc7483,frc4005,frc1730,frc7910,frc2341,Yes,None,0,2,0,8,40,No,4
4833,qm,2022melew,2022melew_qm17,17,1,blue,"['frc6329', 'frc2648', 'frc4473', 'frc58', 'frc4906', 'frc190']",blue,frc58,frc4906,frc190,frc6329,frc2648,frc4473,Yes,None,1,3,2,12,52,Yes,1
116,qm,2022arli,2022arli_qm18,18,1,red,"['frc16', 'frc7910', 'frc5454', 'frc190', 'frc2341', 'frc7106']",blue,frc190,frc2341,frc7106,frc16,frc7910,frc5454,Yes,Mid,0,1,0,11,48,No,4
4837,qm,2022melew,2022melew_qm20,20,1,red,"['frc166', 'frc58', 'frc3467', 'frc4041', 'frc6895', 'frc190']",blue,frc4041,frc6895,frc190,frc166,frc58,frc3467,Yes,None,0,2,0,0,33,No,1
119,qm,2022arli,2022arli_qm20,20,1,red,"['frc4635', 'frc5454', 'frc16', 'frc7910', 'frc3937', 'frc190']",blue,frc7910,frc3937,frc190,frc4635,frc5454,frc16,Yes,Mid,0,6,0,18,76,No,4
4422,qm,2022macma,2022macma_qm20,20,1,blue,"['frc1735', 'frc4034', 'frc2876', 'frc173', 'frc4169', 'frc190']",blue,frc173,frc4169,frc190,frc1735,frc4034,frc2876,Yes,None,1,0,4,5,47,Yes,3
122,qm,2022arli,2022arli_qm23,23,1,red,"['frc1730', 'frc2973', 'frc3937', 'frc190', 'frc5006', 'frc5454']",blue,frc190,frc5006,frc5454,frc1730,frc2973,frc3937,Yes,None,0,3,0,9,46,No,4
4842,qm,2022melew,2022melew_qm25,25,1,blue,"['frc2648', 'frc166', 'frc190', 'frc6153', 'frc5813', 'frc5494']",red,frc2648,frc166,frc190,frc6153,frc5813,frc5494,Yes,None,1,1,12,1,48,No,1
