level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
9155,sf,2022necmp1,2022necmp1_sf2m1,1,2,red,"['frc133', 'frc131', 'frc5735', 'frc88', 'frc319', 'frc1071']",red,frc133,frc131,frc5735,frc88,frc319,frc1071,Yes,Traversal,0,5,0,28,134,Yes,-1
9063,f,2022necmp1,2022necmp1_f1m1,1,1,red,"['frc177', 'frc230', 'frc4048', 'frc133', 'frc131', 'frc5735']",blue,frc133,frc131,frc5735,frc177,frc230,frc4048,Yes,Traversal,0,6,0,16,98,No,-1
4549,qf,2022marea,2022marea_qf3m1,1,3,red,"['frc238', 'frc2877', 'frc2342', 'frc348', 'frc5735', 'frc6201']",blue,frc348,frc5735,frc6201,frc238,frc2877,frc2342,No,None,0,3,0,7,49,No,2
9071,qf,2022necmp1,2022necmp1_qf3m1,1,3,red,"['frc133', 'frc131', 'frc5735', 'frc58', 'frc78', 'frc4564']",red,frc133,frc131,frc5735,frc58,frc78,frc4564,Yes,Traversal,0,7,0,22,108,Yes,-1
4316,qf,2022mabos,2022mabos_qf3m1,1,3,red,"['frc95', 'frc5687', 'frc2423', 'frc1922', 'frc5735', 'frc501']",blue,frc1922,frc5735,frc501,frc95,frc5687,frc2423,Yes,None,0,3,10,10,54,No,3
4317,qf,2022mabos,2022mabos_qf3m2,2,3,red,"['frc95', 'frc5687', 'frc2423', 'frc1922', 'frc5735', 'frc501']",blue,frc1922,frc5735,frc501,frc95,frc5687,frc2423,Yes,None,1,4,1,15,69,No,3
4550,qf,2022marea,2022marea_qf3m2,2,3,red,"['frc238', 'frc2877', 'frc2342', 'frc348', 'frc5735', 'frc6201']",blue,frc348,frc5735,frc6201,frc238,frc2877,frc2342,No,Mid,0,2,0,12,52,No,2
9156,sf,2022necmp1,2022necmp1_sf2m2,2,2,blue,"['frc133', 'frc131', 'frc5735', 'frc88', 'frc319', 'frc1071']",red,frc133,frc131,frc5735,frc88,frc319,frc1071,Yes,Traversal,0,8,0,37,0,No,-1
9064,f,2022necmp1,2022necmp1_f1m2,2,1,blue,"['frc177', 'frc230', 'frc4048', 'frc133', 'frc131', 'frc5735']",blue,frc133,frc131,frc5735,frc177,frc230,frc4048,Yes,Traversal,0,7,1,27,129,Yes,-1
9072,qf,2022necmp1,2022necmp1_qf3m2,2,3,red,"['frc133', 'frc131', 'frc5735', 'frc58', 'frc78', 'frc4564']",red,frc133,frc131,frc5735,frc58,frc78,frc4564,Yes,Traversal,0,7,0,25,126,Yes,-1
9157,sf,2022necmp1,2022necmp1_sf2m3,3,2,red,"['frc133', 'frc131', 'frc5735', 'frc88', 'frc319', 'frc1071']",red,frc133,frc131,frc5735,frc88,frc319,frc1071,Yes,Traversal,0,5,0,21,103,Yes,-1
9097,qm,2022necmp1,2022necmp1_qm3,3,1,blue,"['frc1100', 'frc3205', 'frc1729', 'frc8544', 'frc4564', 'frc5735']",blue,frc8544,frc4564,frc5735,frc1100,frc3205,frc1729,Yes,High,0,5,12,9,89,Yes,-1
9065,f,2022necmp1,2022necmp1_f1m3,3,1,red,"['frc177', 'frc230', 'frc4048', 'frc133', 'frc131', 'frc5735']",blue,frc133,frc131,frc5735,frc177,frc230,frc4048,Yes,High,1,3,0,14,77,No,-1
4597,qm,2022marea,2022marea_qm5,5,1,red,"['frc88', 'frc2084', 'frc5735', 'frc509', 'frc5563', 'frc4761']",red,frc88,frc2084,frc5735,frc509,frc5563,frc4761,Yes,None,0,1,8,3,41,Yes,2
4386,qm,2022mabos,2022mabos_qm7,7,1,blue,"['frc5563', 'frc3323', 'frc6201', 'frc69', 'frc5735', 'frc5000']",blue,frc69,frc5735,frc5000,frc5563,frc3323,frc6201,Yes,Mid,1,1,0,13,57,Yes,3
9151,qm,2022necmp1,2022necmp1_qm8,8,1,red,"['frc2370', 'frc5735', 'frc1071', 'frc155', 'frc88', 'frc175']",red,frc2370,frc5735,frc1071,frc155,frc88,frc175,Yes,None,0,2,0,22,94,Yes,-1
4554,qm,2022marea,2022marea_qm10,10,1,blue,"['frc8567', 'frc2084', 'frc238', 'frc2713', 'frc5735', 'frc125']",blue,frc2713,frc5735,frc125,frc8567,frc2084,frc238,Yes,None,1,4,0,18,72,Yes,2
1015,qm,2022carv,2022carv_qm11,11,1,red,"['frc8085', 'frc5735', 'frc16', 'frc3008', 'frc5462', 'frc2626']",red,frc8085,frc5735,frc16,frc3008,frc5462,frc2626,Yes,None,0,3,2,19,68,Yes,-1
4323,qm,2022mabos,2022mabos_qm12,12,1,red,"['frc6763', 'frc6328', 'frc5735', 'frc5687', 'frc4176', 'frc2084']",red,frc6763,frc6328,frc5735,frc5687,frc4176,frc2084,Yes,Mid,1,3,1,18,82,Yes,3
9080,qm,2022necmp1,2022necmp1_qm14,14,1,blue,"['frc1153', 'frc5735', 'frc1474', 'frc8708', 'frc3654', 'frc319']",red,frc1153,frc5735,frc1474,frc8708,frc3654,frc319,Yes,Low,0,5,12,16,86,No,-1
4559,qm,2022marea,2022marea_qm15,15,1,blue,"['frc5962', 'frc5735', 'frc238', 'frc2877', 'frc6324', 'frc4909']",red,frc5962,frc5735,frc238,frc2877,frc6324,frc4909,Yes,None,2,4,6,8,58,No,2
4329,qm,2022mabos,2022mabos_qm18,18,1,blue,"['frc4909', 'frc5752', 'frc4176', 'frc5735', 'frc125', 'frc5347']",blue,frc5735,frc125,frc5347,frc4909,frc5752,frc4176,No,Mid,0,5,0,25,93,Yes,3
9088,qm,2022necmp1,2022necmp1_qm21,21,1,blue,"['frc6324', 'frc4905', 'frc8724', 'frc5735', 'frc3654', 'frc3205']",blue,frc5735,frc3654,frc3205,frc6324,frc4905,frc8724,Yes,Traversal,1,3,4,3,66,Yes,-1
4567,qm,2022marea,2022marea_qm22,22,1,red,"['frc2713', 'frc5813', 'frc2342', 'frc5735', 'frc1073', 'frc2423']",blue,frc5735,frc1073,frc2423,frc2713,frc5813,frc2342,No,None,0,2,0,9,44,No,2
4335,qm,2022mabos,2022mabos_qm23,23,1,blue,"['frc6529', 'frc1761', 'frc5735', 'frc69', 'frc4909', 'frc4311']",red,frc6529,frc1761,frc5735,frc69,frc4909,frc4311,Yes,None,0,2,0,16,50,No,3
1045,qm,2022carv,2022carv_qm24,24,1,red,"['frc8733', 'frc604', 'frc8742', 'frc5735', 'frc4561', 'frc8849']",blue,frc5735,frc4561,frc8849,frc8733,frc604,frc8742,Yes,Traversal,0,3,0,19,86,No,-1
9094,qm,2022necmp1,2022necmp1_qm27,27,1,blue,"['frc319', 'frc5735', 'frc1757', 'frc6324', 'frc78', 'frc131']",red,frc319,frc5735,frc1757,frc6324,frc78,frc131,Yes,None,0,5,1,17,78,No,-1
4339,qm,2022mabos,2022mabos_qm27,27,1,blue,"['frc6367', 'frc97', 'frc1761', 'frc7674', 'frc5735', 'frc5752']",blue,frc7674,frc5735,frc5752,frc6367,frc97,frc1761,Yes,Mid,0,3,0,10,59,Yes,3
4573,qm,2022marea,2022marea_qm28,28,1,red,"['frc175', 'frc1474', 'frc5735', 'frc2084', 'frc2423', 'frc1761']",red,frc175,frc1474,frc5735,frc2084,frc2423,frc1761,No,Low,1,1,11,4,45,Yes,2
4346,qm,2022mabos,2022mabos_qm33,33,1,blue,"['frc5563', 'frc5735', 'frc7822', 'frc5846', 'frc1757', 'frc2423']",red,frc5563,frc5735,frc7822,frc5846,frc1757,frc2423,Yes,Mid,2,2,1,1,39,No,3
4580,qm,2022marea,2022marea_qm34,34,1,blue,"['frc5735', 'frc2876', 'frc1761', 'frc1474', 'frc348', 'frc1153']",red,frc5735,frc2876,frc1761,frc1474,frc348,frc1153,Yes,Mid,0,0,1,9,37,No,2
9103,qm,2022necmp1,2022necmp1_qm35,35,1,blue,"['frc5735', 'frc7674', 'frc155', 'frc4909', 'frc4048', 'frc4041']",red,frc5735,frc7674,frc155,frc4909,frc4048,frc4041,Yes,High,0,3,1,15,78,No,-1
1059,qm,2022carv,2022carv_qm37,37,1,blue,"['frc7451', 'frc4125', 'frc5735', 'frc3654', 'frc195', 'frc3536']",red,frc7451,frc4125,frc5735,frc3654,frc195,frc3536,Yes,None,0,4,0,15,52,No,-1
4351,qm,2022mabos,2022mabos_qm38,38,1,blue,"['frc97', 'frc2423', 'frc6328', 'frc5735', 'frc5846', 'frc1099']",blue,frc5735,frc5846,frc1099,frc97,frc2423,frc6328,Yes,Mid,3,2,9,0,47,Yes,3
9110,qm,2022necmp1,2022necmp1_qm41,41,1,blue,"['frc4048', 'frc1474', 'frc2370', 'frc1699', 'frc1740', 'frc5735']",blue,frc1699,frc1740,frc5735,frc4048,frc1474,frc2370,Yes,High,0,6,0,17,80,Yes,-1
4591,qm,2022marea,2022marea_qm44,44,1,blue,"['frc509', 'frc5735', 'frc8567', 'frc88', 'frc4905', 'frc319']",red,frc509,frc5735,frc8567,frc88,frc4905,frc319,Yes,Mid,0,2,1,3,56,No,2
1068,qm,2022carv,2022carv_qm45,45,1,red,"['frc4153', 'frc1114', 'frc695', 'frc5735', 'frc4639', 'frc1502']",blue,frc5735,frc4639,frc1502,frc4153,frc1114,frc695,No,None,1,2,1,20,80,No,-1
9115,qm,2022necmp1,2022necmp1_qm46,46,1,blue,"['frc155', 'frc1922', 'frc5563', 'frc8085', 'frc78', 'frc5735']",blue,frc8085,frc78,frc5735,frc155,frc1922,frc5563,Yes,Low,0,5,0,16,87,Yes,-1
4361,qm,2022mabos,2022mabos_qm47,47,1,red,"['frc6367', 'frc5735', 'frc1474', 'frc5000', 'frc8604', 'frc151']",red,frc6367,frc5735,frc1474,frc5000,frc8604,frc151,Yes,Mid,1,1,19,2,47,Yes,3
4596,qm,2022marea,2022marea_qm49,49,1,red,"['frc4905', 'frc4169', 'frc6529', 'frc2342', 'frc6201', 'frc5735']",blue,frc2342,frc6201,frc5735,frc4905,frc4169,frc6529,Yes,Mid,0,2,0,7,49,No,2
4601,qm,2022marea,2022marea_qm53,53,1,red,"['frc348', 'frc4905', 'frc5735', 'frc5422', 'frc4169', 'frc5459']",red,frc348,frc4905,frc5735,frc5422,frc4169,frc5459,Yes,Mid,0,4,1,20,83,Yes,2
9123,qm,2022necmp1,2022necmp1_qm53,53,1,red,"['frc131', 'frc5735', 'frc8724', 'frc133', 'frc1474', 'frc2262']",red,frc131,frc5735,frc8724,frc133,frc1474,frc2262,Yes,Traversal,0,3,0,27,106,Yes,-1
1079,qm,2022carv,2022carv_qm55,55,1,blue,"['frc8738', 'frc5735', 'frc1089', 'frc4598', 'frc8531', 'frc870']",red,frc8738,frc5735,frc1089,frc4598,frc8531,frc870,Yes,Mid,1,4,0,18,78,No,-1
4370,qm,2022mabos,2022mabos_qm55,55,1,blue,"['frc6723', 'frc1922', 'frc5735', 'frc5752', 'frc151', 'frc6328']",red,frc6723,frc1922,frc5735,frc5752,frc151,frc6328,No,Mid,2,0,14,2,46,No,3
4378,qm,2022mabos,2022mabos_qm62,62,1,red,"['frc125', 'frc8626', 'frc97', 'frc5735', 'frc3323', 'frc5687']",blue,frc5735,frc3323,frc5687,frc125,frc8626,frc97,Yes,Mid,1,2,2,16,77,No,3
4612,qm,2022marea,2022marea_qm63,63,1,blue,"['frc4176', 'frc246', 'frc5962', 'frc5813', 'frc5735', 'frc5752']",blue,frc5813,frc5735,frc5752,frc4176,frc246,frc5962,Yes,None,0,5,0,22,85,Yes,2
9134,qm,2022necmp1,2022necmp1_qm63,63,1,blue,"['frc1922', 'frc2262', 'frc5735', 'frc2342', 'frc4564', 'frc1100']",red,frc1922,frc2262,frc5735,frc2342,frc4564,frc1100,Yes,High,1,4,10,4,73,No,-1
1090,qm,2022carv,2022carv_qm65,65,1,blue,"['frc2718', 'frc5735', 'frc4028', 'frc4561', 'frc59', 'frc4159']",red,frc2718,frc5735,frc4028,frc4561,frc59,frc4159,Yes,None,0,6,0,20,85,No,-1
4383,qm,2022mabos,2022mabos_qm67,67,1,blue,"['frc5846', 'frc2084', 'frc6723', 'frc5735', 'frc4909', 'frc501']",blue,frc5735,frc4909,frc501,frc5846,frc2084,frc6723,Yes,Low,0,5,0,10,54,Yes,3
9140,qm,2022necmp1,2022necmp1_qm69,69,1,blue,"['frc5735', 'frc5422', 'frc58', 'frc1740', 'frc88', 'frc8544']",red,frc5735,frc5422,frc58,frc1740,frc88,frc8544,Yes,None,0,5,0,18,92,No,-1
4621,qm,2022marea,2022marea_qm71,71,1,blue,"['frc2342', 'frc175', 'frc1965', 'frc5735', 'frc4546', 'frc4761']",blue,frc5735,frc4546,frc4761,frc2342,frc175,frc1965,Yes,Low,1,2,10,9,58,Yes,2
4391,qm,2022mabos,2022mabos_qm74,74,1,blue,"['frc5347', 'frc8604', 'frc7674', 'frc2423', 'frc2084', 'frc5735']",blue,frc2423,frc2084,frc5735,frc5347,frc8604,frc7674,No,Mid,0,1,0,9,45,Yes,3
9148,qm,2022necmp1,2022necmp1_qm76,76,1,red,"['frc1922', 'frc230', 'frc7674', 'frc5735', 'frc8708', 'frc177']",blue,frc5735,frc8708,frc177,frc1922,frc230,frc7674,Yes,High,0,6,0,13,76,No,-1
1103,qm,2022carv,2022carv_qm77,77,1,blue,"['frc2073', 'frc5735', 'frc1296', 'frc1690', 'frc7054', 'frc2491']",red,frc2073,frc5735,frc1296,frc1690,frc7054,frc2491,Yes,None,0,6,1,11,65,No,-1
4628,qm,2022marea,2022marea_qm78,78,1,blue,"['frc1761', 'frc4311', 'frc5752', 'frc5735', 'frc4169', 'frc1153']",blue,frc5735,frc4169,frc1153,frc1761,frc4311,frc5752,No,Mid,0,1,0,11,51,Yes,2
1116,qm,2022carv,2022carv_qm89,89,1,blue,"['frc6637', 'frc1622', 'frc2451', 'frc5735', 'frc4635', 'frc1323']",blue,frc5735,frc4635,frc1323,frc6637,frc1622,frc2451,Yes,None,0,7,0,35,146,Yes,-1
1009,qm,2022carv,2022carv_qm104,104,1,red,"['frc2642', 'frc8748', 'frc6364', 'frc5338', 'frc6637', 'frc5735']",blue,frc5338,frc6637,frc5735,frc2642,frc8748,frc6364,Yes,None,1,3,7,7,71,No,-1
1031,qm,2022carv,2022carv_qm124,124,1,red,"['frc696', 'frc5727', 'frc2637', 'frc7174', 'frc987', 'frc5735']",blue,frc7174,frc987,frc5735,frc696,frc5727,frc2637,Yes,Traversal,1,6,0,21,104,No,-1
