level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
11762,sf,2022paphi,2022paphi_sf1m1,1,1,red,"['frc341', 'frc1640', 'frc714', 'frc433', 'frc272', 'frc1712']",blue,frc433,frc272,frc1712,frc341,frc1640,frc714,Yes,High,0,2,5,3,41,No,2
11699,qf,2022paphi,2022paphi_qf2m1,1,2,red,"['frc433', 'frc272', 'frc1712', 'frc1168', 'frc484', 'frc5181']",red,frc433,frc272,frc1712,frc1168,frc484,frc5181,Yes,Traversal,0,0,0,6,49,Yes,2
11437,qf,2022paben,2022paben_qf1m1,1,1,red,"['frc1626', 'frc1807', 'frc4575', 'frc4653', 'frc433', 'frc2191']",blue,frc4653,frc433,frc2191,frc1626,frc1807,frc4575,Yes,Traversal,0,2,1,4,50,No,4
11763,sf,2022paphi,2022paphi_sf1m2,2,1,red,"['frc341', 'frc1640', 'frc714', 'frc433', 'frc272', 'frc1712']",blue,frc433,frc272,frc1712,frc341,frc1640,frc714,Yes,Traversal,0,2,1,7,54,No,2
11457,qm,2022paben,2022paben_qm2,2,1,blue,"['frc433', 'frc8706', 'frc8707', 'frc7587', 'frc2191', 'frc4637']",red,frc433,frc8706,frc8707,frc7587,frc2191,frc4637,Yes,Mid,0,0,0,0,10,No,4
11717,qm,2022paphi,2022paphi_qm2,2,1,red,"['frc1640', 'frc709', 'frc423', 'frc4637', 'frc433', 'frc1168']",blue,frc4637,frc433,frc1168,frc1640,frc709,frc423,No,Mid,0,1,2,1,24,No,2
11438,qf,2022paben,2022paben_qf1m2,2,1,red,"['frc1626', 'frc1807', 'frc4575', 'frc4653', 'frc433', 'frc2191']",blue,frc4653,frc433,frc2191,frc1626,frc1807,frc4575,Yes,Traversal,0,1,4,2,39,No,4
11700,qf,2022paphi,2022paphi_qf2m2,2,2,blue,"['frc433', 'frc272', 'frc1712', 'frc1168', 'frc484', 'frc5181']",red,frc433,frc272,frc1712,frc1168,frc484,frc5181,Yes,Traversal,1,0,0,7,49,No,2
11701,qf,2022paphi,2022paphi_qf2m3,3,2,red,"['frc433', 'frc272', 'frc1712', 'frc1168', 'frc484', 'frc5181']",red,frc433,frc272,frc1712,frc1168,frc484,frc5181,Yes,Traversal,0,3,3,7,62,Yes,2
8351,qm,2022mrcmp,2022mrcmp_qm6,6,1,blue,"['frc75', 'frc3142', 'frc2191', 'frc433', 'frc1672', 'frc1391']",blue,frc433,frc1672,frc1391,frc75,frc3142,frc2191,Yes,Traversal,0,3,7,7,77,Yes,-1
11501,qm,2022paben,2022paben_qm7,7,1,red,"['frc272', 'frc2559', 'frc433', 'frc5401', 'frc5181', 'frc4653']",red,frc272,frc2559,frc433,frc5401,frc5181,frc4653,Yes,Traversal,1,2,3,8,54,Yes,4
11759,qm,2022paphi,2022paphi_qm7,7,1,blue,"['frc5181', 'frc484', 'frc4637', 'frc4342', 'frc433', 'frc6808']",blue,frc4342,frc433,frc6808,frc5181,frc484,frc4637,Yes,Traversal,1,1,4,5,56,Yes,2
11449,qm,2022paben,2022paben_qm12,12,1,blue,"['frc4285', 'frc8707', 'frc5624', 'frc433', 'frc1807', 'frc2016']",blue,frc433,frc1807,frc2016,frc4285,frc8707,frc5624,Yes,Traversal,0,1,0,20,75,Yes,4
11710,qm,2022paphi,2022paphi_qm13,13,1,red,"['frc1218', 'frc423', 'frc433', 'frc293', 'frc709', 'frc2234']",red,frc1218,frc423,frc433,frc293,frc709,frc2234,Yes,High,0,0,6,11,57,Yes,2
8302,qm,2022mrcmp,2022mrcmp_qm15,15,1,red,"['frc2577', 'frc7045', 'frc1391', 'frc2607', 'frc433', 'frc486']",blue,frc2607,frc433,frc486,frc2577,frc7045,frc1391,No,Traversal,1,3,0,10,53,No,-1
11452,qm,2022paben,2022paben_qm15,15,1,blue,"['frc4652', 'frc321', 'frc7045', 'frc7414', 'frc433', 'frc1626']",blue,frc7414,frc433,frc1626,frc4652,frc321,frc7045,Yes,Mid,1,1,0,15,58,Yes,4
11716,qm,2022paphi,2022paphi_qm19,19,1,red,"['frc433', 'frc8707', 'frc1640', 'frc2016', 'frc714', 'frc5407']",red,frc433,frc8707,frc1640,frc2016,frc714,frc5407,Yes,High,0,0,4,12,62,Yes,2
11722,qm,2022paphi,2022paphi_qm24,24,1,blue,"['frc433', 'frc708', 'frc2234', 'frc4373', 'frc341', 'frc204']",red,frc433,frc708,frc2234,frc4373,frc341,frc204,Yes,Traversal,0,1,4,7,58,No,2
11462,qm,2022paben,2022paben_qm24,24,1,red,"['frc2554', 'frc4285', 'frc7045', 'frc433', 'frc5624', 'frc1712']",blue,frc433,frc5624,frc1712,frc2554,frc4285,frc7045,Yes,Traversal,1,0,0,0,31,No,4
11726,qm,2022paphi,2022paphi_qm28,28,1,red,"['frc321', 'frc1168', 'frc4373', 'frc714', 'frc293', 'frc433']",blue,frc714,frc293,frc433,frc321,frc1168,frc4373,Yes,None,0,0,0,2,18,No,2
11467,qm,2022paben,2022paben_qm29,29,1,blue,"['frc5624', 'frc486', 'frc4653', 'frc321', 'frc7587', 'frc433']",blue,frc321,frc7587,frc433,frc5624,frc486,frc4653,Yes,Traversal,1,2,4,6,47,Yes,4
8319,qm,2022mrcmp,2022mrcmp_qm30,30,1,blue,"['frc2495', 'frc433', 'frc3314', 'frc1807', 'frc2180', 'frc6327']",red,frc2495,frc433,frc3314,frc1807,frc2180,frc6327,Yes,Traversal,0,3,0,13,74,No,-1
11731,qm,2022paphi,2022paphi_qm32,32,1,red,"['frc272', 'frc321', 'frc1218', 'frc433', 'frc1712', 'frc5181']",blue,frc433,frc1712,frc5181,frc272,frc321,frc1218,Yes,None,1,0,2,0,25,No,2
11472,qm,2022paben,2022paben_qm33,33,1,blue,"['frc4652', 'frc1391', 'frc5624', 'frc4575', 'frc316', 'frc433']",blue,frc4575,frc316,frc433,frc4652,frc1391,frc5624,Yes,Traversal,1,1,0,10,62,Yes,4
11734,qm,2022paphi,2022paphi_qm35,35,1,red,"['frc2095', 'frc4373', 'frc433', 'frc204', 'frc5181', 'frc1218']",red,frc2095,frc4373,frc433,frc204,frc5181,frc1218,Yes,Traversal,0,3,2,11,71,Yes,2
11476,qm,2022paben,2022paben_qm37,37,1,blue,"['frc4653', 'frc4285', 'frc433', 'frc8707', 'frc2607', 'frc1391']",red,frc4653,frc4285,frc433,frc8707,frc2607,frc1391,Yes,None,1,1,0,12,36,No,4
11737,qm,2022paphi,2022paphi_qm38,38,1,blue,"['frc5407', 'frc4637', 'frc204', 'frc486', 'frc433', 'frc4373']",blue,frc486,frc433,frc4373,frc5407,frc4637,frc204,Yes,High,1,2,5,10,72,Yes,2
8328,qm,2022mrcmp,2022mrcmp_qm39,39,1,blue,"['frc1811', 'frc834', 'frc433', 'frc365', 'frc2495', 'frc5732']",red,frc1811,frc834,frc433,frc365,frc2495,frc5732,Yes,Traversal,1,0,7,5,50,No,-1
11480,qm,2022paben,2022paben_qm40,40,1,blue,"['frc1712', 'frc4637', 'frc8707', 'frc2607', 'frc433', 'frc6921']",blue,frc2607,frc433,frc6921,frc1712,frc4637,frc8707,Yes,High,1,2,0,12,64,Yes,4
11743,qm,2022paphi,2022paphi_qm43,43,1,red,"['frc484', 'frc433', 'frc341', 'frc8707', 'frc4637', 'frc103']",red,frc484,frc433,frc341,frc8707,frc4637,frc103,Yes,Traversal,1,3,4,24,102,Yes,2
11487,qm,2022paben,2022paben_qm47,47,1,blue,"['frc486', 'frc433', 'frc7045', 'frc2554', 'frc2016', 'frc2559']",red,frc486,frc433,frc7045,frc2554,frc2016,frc2559,Yes,None,1,2,3,1,27,No,4
11748,qm,2022paphi,2022paphi_qm48,48,1,blue,"['frc433', 'frc103', 'frc204', 'frc316', 'frc484', 'frc1218']",red,frc433,frc103,frc204,frc316,frc484,frc1218,Yes,Traversal,0,0,4,6,59,No,2
11491,qm,2022paben,2022paben_qm50,50,1,blue,"['frc433', 'frc4637', 'frc2554', 'frc1626', 'frc6921', 'frc5181']",red,frc433,frc4637,frc2554,frc1626,frc6921,frc5181,Yes,None,0,0,1,4,34,No,4
