level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
153,qf,2022ausc,2022ausc_qf2m1,1,2,blue,"['frc7561', 'frc6508', 'frc5988', 'frc7433', 'frc7583', 'frc5564']",red,frc7561,frc6508,frc5988,frc7433,frc7583,frc5564,Yes,None,0,1,0,2,36,No,1
154,qf,2022ausc,2022ausc_qf2m2,2,2,blue,"['frc7561', 'frc6508', 'frc5988', 'frc7433', 'frc7583', 'frc5564']",red,frc7561,frc6508,frc5988,frc7433,frc7583,frc5564,Yes,Mid,1,0,0,7,55,No,1
203,qm,2022ausc,2022ausc_qm5,5,1,red,"['frc7561', 'frc6575', 'frc7583', 'frc4537', 'frc6434', 'frc5331']",red,frc7561,frc6575,frc7583,frc4537,frc6434,frc5331,Yes,Mid,0,1,1,6,35,Yes,1
216,qm,2022ausc,2022ausc_qm8,8,1,red,"['frc6510', 'frc5584', 'frc8875', 'frc7561', 'frc7163', 'frc6476']",blue,frc7561,frc7163,frc6476,frc6510,frc5584,frc8875,Yes,Mid,1,1,1,9,35,No,1
162,qm,2022ausc,2022ausc_qm12,12,1,red,"['frc7561', 'frc6508', 'frc5584', 'frc3132', 'frc4537', 'frc8844']",red,frc7561,frc6508,frc5584,frc3132,frc4537,frc8844,Yes,None,0,2,1,16,79,Yes,1
166,qm,2022ausc,2022ausc_qm16,16,1,blue,"['frc5331', 'frc5985', 'frc4739', 'frc3132', 'frc4613', 'frc7561']",blue,frc3132,frc4613,frc7561,frc5331,frc5985,frc4739,Yes,Mid,1,4,0,23,97,Yes,1
172,qm,2022ausc,2022ausc_qm21,21,1,red,"['frc6510', 'frc6476', 'frc5564', 'frc4729', 'frc7433', 'frc7561']",blue,frc4729,frc7433,frc7561,frc6510,frc6476,frc5564,Yes,Mid,1,1,1,10,45,No,1
175,qm,2022ausc,2022ausc_qm24,24,1,blue,"['frc5331', 'frc7561', 'frc5564', 'frc8875', 'frc8844', 'frc7128']",red,frc5331,frc7561,frc5564,frc8875,frc8844,frc7128,Yes,Mid,2,0,7,0,27,No,1
180,qm,2022ausc,2022ausc_qm29,29,1,blue,"['frc6508', 'frc7433', 'frc8844', 'frc7561', 'frc6035', 'frc8875']",blue,frc7561,frc6035,frc8875,frc6508,frc7433,frc8844,Yes,Low,1,1,0,8,32,Yes,1
186,qm,2022ausc,2022ausc_qm34,34,1,blue,"['frc5876', 'frc7561', 'frc6432', 'frc7583', 'frc7433', 'frc4613']",red,frc5876,frc7561,frc6432,frc7583,frc7433,frc4613,Yes,Mid,0,1,0,9,38,No,1
189,qm,2022ausc,2022ausc_qm37,37,1,red,"['frc6050', 'frc7561', 'frc4774', 'frc8875', 'frc3132', 'frc5876']",red,frc6050,frc7561,frc4774,frc8875,frc3132,frc5876,Yes,Mid,0,2,0,20,58,Yes,1
195,qm,2022ausc,2022ausc_qm42,42,1,red,"['frc7583', 'frc3132', 'frc6508', 'frc4739', 'frc6510', 'frc7561']",blue,frc4739,frc6510,frc7561,frc7583,frc3132,frc6508,Yes,Traversal,0,1,0,10,49,No,1
202,qm,2022ausc,2022ausc_qm49,49,1,red,"['frc7561', 'frc4739', 'frc5985', 'frc5876', 'frc6508', 'frc6476']",red,frc7561,frc4739,frc5985,frc5876,frc6508,frc6476,Yes,None,0,3,1,12,41,Yes,1
207,qm,2022ausc,2022ausc_qm53,53,1,blue,"['frc6575', 'frc4739', 'frc5988', 'frc7128', 'frc7561', 'frc6434']",blue,frc7128,frc7561,frc6434,frc6575,frc4739,frc5988,Yes,None,1,3,3,12,47,Yes,1
210,qm,2022ausc,2022ausc_qm56,56,1,red,"['frc6035', 'frc7128', 'frc4613', 'frc4537', 'frc5988', 'frc7561']",blue,frc4537,frc5988,frc7561,frc6035,frc7128,frc4613,Yes,Mid,0,1,0,3,36,No,1
