level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
12272,qm,2022tant,2022tant_qm6,6,1,blue,"['frc7589', 'frc8790', 'frc7497', 'frc8503', 'frc7741', 'frc8894']",blue,frc8503,frc7741,frc8894,frc7589,frc8790,frc7497,Yes,None,0,1,0,0,35,Yes,0
12218,qm,2022tant,2022tant_qm10,10,1,red,"['frc7741', 'frc6191', 'frc7497', 'frc8806', 'frc7130', 'frc7551']",red,frc7741,frc6191,frc7497,frc8806,frc7130,frc7551,Yes,None,0,0,0,5,34,Yes,0
12221,qm,2022tant,2022tant_qm13,13,1,red,"['frc8503', 'frc8585', 'frc8723', 'frc7741', 'frc7130', 'frc7526']",blue,frc7741,frc7130,frc7526,frc8503,frc8585,frc8723,Yes,None,0,0,1,0,15,No,0
12230,qm,2022tant,2022tant_qm21,21,1,blue,"['frc6947', 'frc8169', 'frc7741', 'frc8894', 'frc8723', 'frc7632']",red,frc6947,frc8169,frc7741,frc8894,frc8723,frc7632,Yes,None,0,2,0,4,26,No,0
12236,qm,2022tant,2022tant_qm27,27,1,red,"['frc7741', 'frc8805', 'frc6998', 'frc7527', 'frc8569', 'frc6191']",red,frc7741,frc8805,frc6998,frc7527,frc8569,frc6191,Yes,None,0,1,0,3,37,Yes,0
12243,qm,2022tant,2022tant_qm33,33,1,blue,"['frc7589', 'frc7673', 'frc7741', 'frc8805', 'frc7526', 'frc6947']",red,frc7589,frc7673,frc7741,frc8805,frc7526,frc6947,Yes,None,0,1,0,2,18,No,0
12247,qm,2022tant,2022tant_qm37,37,1,red,"['frc6083', 'frc8805', 'frc4253', 'frc7741', 'frc8806', 'frc8121']",blue,frc7741,frc8806,frc8121,frc6083,frc8805,frc4253,No,None,1,0,2,0,10,No,0
12256,qm,2022tant,2022tant_qm45,45,1,blue,"['frc7741', 'frc7527', 'frc8176', 'frc7645', 'frc7709', 'frc8806']",red,frc7741,frc7527,frc8176,frc7645,frc7709,frc8806,No,None,0,1,1,10,42,No,0
12260,qm,2022tant,2022tant_qm49,49,1,red,"['frc8020', 'frc8584', 'frc6947', 'frc7551', 'frc7741', 'frc7636']",blue,frc7551,frc7741,frc7636,frc8020,frc8584,frc6947,No,None,1,0,0,4,24,No,0
12268,qm,2022tant,2022tant_qm56,56,1,blue,"['frc8725', 'frc8020', 'frc8595', 'frc8270', 'frc8723', 'frc7741']",blue,frc8270,frc8723,frc7741,frc8725,frc8020,frc8595,No,None,0,0,1,0,21,Yes,0
12271,qm,2022tant,2022tant_qm59,59,1,red,"['frc7130', 'frc8503', 'frc7636', 'frc8569', 'frc7741', 'frc6083']",blue,frc8569,frc7741,frc6083,frc7130,frc8503,frc7636,Yes,None,1,1,1,4,33,No,0
