level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
12744,qf,2022txaus,2022txaus_qf2m1,1,2,red,"['frc5572', 'frc2689', 'frc8879', 'frc4219', 'frc8114', 'frc8819']",red,frc5572,frc2689,frc8879,frc4219,frc8114,frc8819,Yes,Mid,1,0,24,0,52,Yes,2
12825,sf,2022txaus,2022txaus_sf1m1,1,1,red,"['frc2468', 'frc6800', 'frc8144', 'frc5572', 'frc2689', 'frc8879']",blue,frc5572,frc2689,frc8879,frc2468,frc6800,frc8144,Yes,Mid,1,0,16,0,40,No,2
13587,qf,2022txwac,2022txwac_qf3m1,1,3,red,"['frc3005', 'frc624', 'frc7125', 'frc6377', 'frc8528', 'frc2689']",blue,frc6377,frc8528,frc2689,frc3005,frc624,frc7125,Yes,None,2,2,8,9,58,No,0
12745,qf,2022txaus,2022txaus_qf2m2,2,2,blue,"['frc5572', 'frc2689', 'frc8879', 'frc4219', 'frc8114', 'frc8819']",red,frc5572,frc2689,frc8879,frc4219,frc8114,frc8819,Yes,Mid,2,0,22,0,52,No,2
12826,sf,2022txaus,2022txaus_sf1m2,2,1,red,"['frc2468', 'frc6800', 'frc8144', 'frc5572', 'frc2689', 'frc8879']",blue,frc5572,frc2689,frc8879,frc2468,frc6800,frc8144,Yes,None,1,2,15,0,49,No,2
12764,qm,2022txaus,2022txaus_qm2,2,1,blue,"['frc8369', 'frc8088', 'frc7750', 'frc2689', 'frc6155', 'frc7312']",blue,frc2689,frc6155,frc7312,frc8369,frc8088,frc7750,Yes,Mid,1,1,19,0,35,Yes,2
13588,qf,2022txwac,2022txwac_qf3m2,2,3,red,"['frc3005', 'frc624', 'frc7125', 'frc6377', 'frc8528', 'frc2689']",blue,frc6377,frc8528,frc2689,frc3005,frc624,frc7125,Yes,None,3,2,0,10,40,No,0
12746,qf,2022txaus,2022txaus_qf2m3,3,2,red,"['frc5572', 'frc2689', 'frc8879', 'frc4219', 'frc8114', 'frc8819']",red,frc5572,frc2689,frc8879,frc4219,frc8114,frc8819,Yes,Mid,2,0,26,0,56,Yes,2
13624,qm,2022txwac,2022txwac_qm4,4,1,red,"['frc3676', 'frc5908', 'frc2689', 'frc8556', 'frc7121', 'frc6830']",red,frc3676,frc5908,frc2689,frc8556,frc7121,frc6830,No,None,1,0,6,0,18,Yes,0
13074,qm,2022txcmp2,2022txcmp2_qm6,6,1,red,"['frc624', 'frc5431', 'frc3847', 'frc1296', 'frc2689', 'frc6672']",blue,frc1296,frc2689,frc6672,frc624,frc5431,frc3847,No,Mid,1,1,4,21,77,No,-1
13592,qm,2022txwac,2022txwac_qm10,10,1,blue,"['frc5242', 'frc2714', 'frc6377', 'frc2468', 'frc2689', 'frc3310']",blue,frc2468,frc2689,frc3310,frc5242,frc2714,frc6377,Yes,Low,0,0,0,0,90,Yes,0
12755,qm,2022txaus,2022txaus_qm11,11,1,blue,"['frc5572', 'frc2789', 'frc3561', 'frc2689', 'frc3679', 'frc7750']",blue,frc2689,frc3679,frc7750,frc5572,frc2789,frc3561,Yes,Mid,1,2,13,0,45,Yes,2
13024,qm,2022txcmp2,2022txcmp2_qm14,14,1,red,"['frc624', 'frc418', 'frc4734', 'frc2689', 'frc5572', 'frc2687']",blue,frc2689,frc5572,frc2687,frc624,frc418,frc4734,Yes,None,1,3,0,16,58,No,-1
12761,qm,2022txaus,2022txaus_qm17,17,1,blue,"['frc5908', 'frc3679', 'frc2158', 'frc6800', 'frc2687', 'frc2689']",blue,frc6800,frc2687,frc2689,frc5908,frc3679,frc2158,Yes,None,1,5,11,24,112,Yes,2
13600,qm,2022txwac,2022txwac_qm18,18,1,blue,"['frc5431', 'frc2689', 'frc8710', 'frc624', 'frc2881', 'frc6180']",red,frc5431,frc2689,frc8710,frc624,frc2881,frc6180,Yes,Mid,0,0,0,0,40,No,0
13031,qm,2022txcmp2,2022txcmp2_qm20,20,1,blue,"['frc3005', 'frc5829', 'frc5242', 'frc2689', 'frc624', 'frc7616']",blue,frc2689,frc624,frc7616,frc3005,frc5829,frc5242,Yes,Mid,1,4,5,19,92,Yes,-1
12767,qm,2022txaus,2022txaus_qm22,22,1,blue,"['frc8369', 'frc8573', 'frc2689', 'frc8750', 'frc8610', 'frc6377']",red,frc8369,frc8573,frc2689,frc8750,frc8610,frc6377,Yes,None,2,0,17,0,37,No,2
13606,qm,2022txwac,2022txwac_qm23,23,1,blue,"['frc5417', 'frc3676', 'frc8879', 'frc2689', 'frc5613', 'frc4717']",blue,frc2689,frc5613,frc4717,frc5417,frc3676,frc8879,Yes,None,0,0,0,0,24,Yes,0
13038,qm,2022txcmp2,2022txcmp2_qm27,27,1,blue,"['frc4192', 'frc2689', 'frc5726', 'frc3310', 'frc7616', 'frc418']",red,frc4192,frc2689,frc5726,frc3310,frc7616,frc418,Yes,Mid,0,1,9,15,76,No,-1
13614,qm,2022txwac,2022txwac_qm30,30,1,blue,"['frc8842', 'frc2689', 'frc2714', 'frc1477', 'frc3802', 'frc4364']",red,frc8842,frc2689,frc2714,frc1477,frc3802,frc4364,No,None,0,0,0,0,22,No,0
12776,qm,2022txaus,2022txaus_qm30,30,1,red,"['frc2689', 'frc4219', 'frc8879', 'frc2583', 'frc7312', 'frc8750']",red,frc2689,frc4219,frc8879,frc2583,frc7312,frc8750,Yes,Mid,2,1,17,6,49,Yes,2
13044,qm,2022txcmp2,2022txcmp2_qm32,32,1,blue,"['frc4364', 'frc1296', 'frc7121', 'frc3310', 'frc3847', 'frc2689']",blue,frc3310,frc3847,frc2689,frc4364,frc1296,frc7121,Yes,Mid,1,6,7,29,141,Yes,-1
13619,qm,2022txwac,2022txwac_qm35,35,1,red,"['frc3802', 'frc8528', 'frc7121', 'frc2689', 'frc2969', 'frc3029']",blue,frc2689,frc2969,frc3029,frc3802,frc8528,frc7121,Yes,None,0,0,0,0,20,No,0
13048,qm,2022txcmp2,2022txcmp2_qm36,36,1,red,"['frc6672', 'frc3679', 'frc4364', 'frc6377', 'frc7121', 'frc2689']",blue,frc6377,frc7121,frc2689,frc6672,frc3679,frc4364,Yes,Mid,1,4,13,4,72,No,-1
12782,qm,2022txaus,2022txaus_qm36,36,1,red,"['frc8819', 'frc2689', 'frc2583', 'frc8369', 'frc8818', 'frc457']",red,frc8819,frc2689,frc2583,frc8369,frc8818,frc457,Yes,None,1,0,18,0,30,Yes,2
12787,qm,2022txaus,2022txaus_qm40,40,1,blue,"['frc8818', 'frc8114', 'frc5986', 'frc457', 'frc2689', 'frc7088']",blue,frc457,frc2689,frc7088,frc8818,frc8114,frc5986,Yes,None,2,0,17,0,45,Yes,2
13627,qm,2022txwac,2022txwac_qm42,42,1,blue,"['frc7125', 'frc2848', 'frc5908', 'frc2689', 'frc6171', 'frc8528']",blue,frc2689,frc6171,frc8528,frc7125,frc2848,frc5908,Yes,None,3,0,15,0,35,Yes,0
13059,qm,2022txcmp2,2022txcmp2_qm46,46,1,red,"['frc3005', 'frc3481', 'frc2689', 'frc8573', 'frc4063', 'frc3029']",red,frc3005,frc3481,frc2689,frc8573,frc4063,frc3029,Yes,Mid,1,5,12,19,107,Yes,-1
12794,qm,2022txaus,2022txaus_qm47,47,1,red,"['frc5726', 'frc2689', 'frc7521', 'frc8573', 'frc2583', 'frc4219']",red,frc5726,frc2689,frc7521,frc8573,frc2583,frc4219,Yes,Mid,1,0,13,6,54,Yes,2
13634,qm,2022txwac,2022txwac_qm49,49,1,red,"['frc6180', 'frc2689', 'frc8769', 'frc2969', 'frc3005', 'frc5212']",red,frc6180,frc2689,frc8769,frc2969,frc3005,frc5212,Yes,None,0,0,0,0,57,Yes,0
13065,qm,2022txcmp2,2022txcmp2_qm51,51,1,blue,"['frc3481', 'frc3035', 'frc5503', 'frc5242', 'frc2689', 'frc8177']",blue,frc5242,frc2689,frc8177,frc3481,frc3035,frc5503,Yes,Mid,1,2,17,9,74,Yes,-1
12802,qm,2022txaus,2022txaus_qm54,54,1,red,"['frc5052', 'frc457', 'frc2687', 'frc2689', 'frc8088', 'frc8610']",blue,frc2689,frc8088,frc8610,frc5052,frc457,frc2687,Yes,None,2,1,17,0,39,No,2
13072,qm,2022txcmp2,2022txcmp2_qm58,58,1,blue,"['frc8370', 'frc6369', 'frc2689', 'frc2687', 'frc2587', 'frc324']",red,frc8370,frc6369,frc2689,frc2687,frc2587,frc324,Yes,None,0,4,12,5,69,No,-1
