level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
9580,f,2022njbri,2022njbri_f1m1,1,1,red,"['frc75', 'frc3142', 'frc2577', 'frc25', 'frc41', 'frc4285']",blue,frc25,frc41,frc4285,frc75,frc3142,frc2577,No,None,0,3,0,9,50,No,0
9586,qf,2022njbri,2022njbri_qf3m1,1,3,red,"['frc25', 'frc41', 'frc4285', 'frc203', 'frc555', 'frc1257']",red,frc25,frc41,frc4285,frc203,frc555,frc1257,Yes,None,2,3,0,18,80,Yes,0
11446,qm,2022paben,2022paben_qm1,1,1,red,"['frc4285', 'frc2607', 'frc272', 'frc5181', 'frc2559', 'frc4652']",red,frc4285,frc2607,frc272,frc5181,frc2559,frc4652,Yes,Low,0,4,2,13,70,Yes,4
11439,qf,2022paben,2022paben_qf2m1,1,2,blue,"['frc6327', 'frc1391', 'frc4285', 'frc5401', 'frc2607', 'frc1712']",red,frc6327,frc1391,frc4285,frc5401,frc2607,frc1712,Yes,None,0,7,0,9,68,No,4
11504,sf,2022paben,2022paben_sf1m1,1,1,red,"['frc1626', 'frc1807', 'frc4575', 'frc6327', 'frc1391', 'frc4285']",blue,frc6327,frc1391,frc4285,frc1626,frc1807,frc4575,Yes,None,0,3,0,4,41,No,4
9665,sf,2022njbri,2022njbri_sf2m1,1,2,red,"['frc25', 'frc41', 'frc4285', 'frc3314', 'frc5732', 'frc1672']",red,frc25,frc41,frc4285,frc3314,frc5732,frc1672,Yes,None,1,3,0,14,70,Yes,0
11440,qf,2022paben,2022paben_qf2m2,2,2,red,"['frc6327', 'frc1391', 'frc4285', 'frc5401', 'frc2607', 'frc1712']",red,frc6327,frc1391,frc4285,frc5401,frc2607,frc1712,Yes,Mid,0,3,0,8,63,Yes,4
9666,sf,2022njbri,2022njbri_sf2m2,2,2,red,"['frc25', 'frc41', 'frc4285', 'frc3314', 'frc5732', 'frc1672']",red,frc25,frc41,frc4285,frc3314,frc5732,frc1672,Yes,None,1,4,1,13,65,Yes,0
9587,qf,2022njbri,2022njbri_qf3m2,2,3,red,"['frc25', 'frc41', 'frc4285', 'frc203', 'frc555', 'frc1257']",red,frc25,frc41,frc4285,frc203,frc555,frc1257,Yes,None,1,1,0,17,73,Yes,0
11505,sf,2022paben,2022paben_sf1m2,2,1,red,"['frc1626', 'frc1807', 'frc4575', 'frc6327', 'frc1391', 'frc4285']",blue,frc6327,frc1391,frc4285,frc1626,frc1807,frc4575,Yes,Low,1,4,0,11,50,No,4
11441,qf,2022paben,2022paben_qf2m3,3,2,red,"['frc6327', 'frc1391', 'frc4285', 'frc5401', 'frc2607', 'frc1712']",red,frc6327,frc1391,frc4285,frc5401,frc2607,frc1712,Yes,Low,1,6,2,8,75,Yes,4
9624,qm,2022njbri,2022njbri_qm4,4,1,red,"['frc4285', 'frc1923', 'frc3515', 'frc8588', 'frc1257', 'frc1989']",red,frc4285,frc1923,frc3515,frc8588,frc1257,frc1989,No,None,1,1,1,4,17,Yes,0
11502,qm,2022paben,2022paben_qm8,8,1,red,"['frc1391', 'frc6327', 'frc4285', 'frc2016', 'frc5624', 'frc7045']",red,frc1391,frc6327,frc4285,frc2016,frc5624,frc7045,Yes,Low,1,6,0,12,66,Yes,4
9662,qm,2022njbri,2022njbri_qm9,9,1,red,"['frc1923', 'frc5732', 'frc1257', 'frc4285', 'frc1811', 'frc3314']",blue,frc4285,frc1811,frc3314,frc1923,frc5732,frc1257,Yes,Mid,1,1,7,2,33,No,0
11449,qm,2022paben,2022paben_qm12,12,1,blue,"['frc4285', 'frc8707', 'frc5624', 'frc433', 'frc1807', 'frc2016']",red,frc4285,frc8707,frc5624,frc433,frc1807,frc2016,No,None,0,0,4,5,18,No,4
9597,qm,2022njbri,2022njbri_qm15,15,1,blue,"['frc714', 'frc4285', 'frc3637', 'frc1672', 'frc3314', 'frc5490']",red,frc714,frc4285,frc3637,frc1672,frc3314,frc5490,No,None,0,0,0,1,8,No,0
9603,qm,2022njbri,2022njbri_qm20,20,1,blue,"['frc8714', 'frc1989', 'frc5624', 'frc5732', 'frc6897', 'frc4285']",blue,frc5732,frc6897,frc4285,frc8714,frc1989,frc5624,Yes,Mid,0,1,3,6,37,Yes,0
