level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
1532,qf,2022chcmp,2022chcmp_qf4m1,1,4,red,"['frc401', 'frc4099', 'frc5724', 'frc5587', 'frc4541', 'frc1086']",blue,frc5587,frc4541,frc1086,frc401,frc4099,frc5724,Yes,Traversal,0,5,4,21,87,No,-1
2157,qm,2022dc326,2022dc326_qm1,1,1,red,"['frc2988', 'frc1629', 'frc2199', 'frc4541', 'frc4821', 'frc2377']",blue,frc4541,frc4821,frc2377,frc2988,frc1629,frc2199,Yes,None,0,2,8,0,28,No,3
2120,sf,2022dc319,2022dc319_sf2m1,1,2,red,"['frc686', 'frc4541', 'frc3359', 'frc4099', 'frc620', 'frc5587']",red,frc686,frc4541,frc3359,frc4099,frc620,frc5587,Yes,Traversal,3,1,11,1,65,Yes,2
2192,sf,2022dc326,2022dc326_sf2m1,1,2,blue,"['frc2377', 'frc4541', 'frc2988', 'frc2199', 'frc1885', 'frc5549']",red,frc2377,frc4541,frc2988,frc2199,frc1885,frc5549,Yes,High,1,1,1,8,51,No,3
2088,qm,2022dc319,2022dc319_qm1,1,1,red,"['frc4541', 'frc686', 'frc4472', 'frc5587', 'frc1731', 'frc3359']",red,frc4541,frc686,frc4472,frc5587,frc1731,frc3359,Yes,High,4,1,15,4,72,Yes,2
2086,f,2022dc319,2022dc319_f1m1,1,1,red,"['frc1731', 'frc4472', 'frc4821', 'frc686', 'frc4541', 'frc3359']",blue,frc686,frc4541,frc3359,frc1731,frc4472,frc4821,Yes,High,3,1,8,0,48,No,2
2121,sf,2022dc319,2022dc319_sf2m2,2,2,red,"['frc686', 'frc4541', 'frc3359', 'frc4099', 'frc620', 'frc5587']",red,frc686,frc4541,frc3359,frc4099,frc620,frc5587,Yes,High,4,0,9,0,41,Yes,2
2087,f,2022dc319,2022dc319_f1m2,2,1,red,"['frc1731', 'frc4472', 'frc4821', 'frc686', 'frc4541', 'frc3359']",blue,frc686,frc4541,frc3359,frc1731,frc4472,frc4821,Yes,High,4,1,9,0,47,No,2
2193,sf,2022dc326,2022dc326_sf2m2,2,2,blue,"['frc2377', 'frc4541', 'frc2988', 'frc2199', 'frc1885', 'frc5549']",red,frc2377,frc4541,frc2988,frc2199,frc1885,frc5549,Yes,High,1,2,0,4,46,No,3
1533,qf,2022chcmp,2022chcmp_qf4m2,2,4,blue,"['frc401', 'frc4099', 'frc5724', 'frc5587', 'frc4541', 'frc1086']",blue,frc5587,frc4541,frc1086,frc401,frc4099,frc5724,Yes,None,0,3,0,20,83,Yes,-1
