level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
7026,qm,2022misjo,2022misjo_qm1,1,1,red,"['frc5980', 'frc2767', 'frc244', 'frc5110', 'frc5927', 'frc3452']",blue,frc5110,frc5927,frc3452,frc5980,frc2767,frc244,Yes,None,1,0,6,0,20,No,1
7199,qm,2022mitvc,2022mitvc_qm1,1,1,blue,"['frc5562', 'frc5224', 'frc5110', 'frc5525', 'frc6533', 'frc6005']",red,frc5562,frc5224,frc5110,frc5525,frc6533,frc6005,No,None,2,0,11,0,25,No,-1
7086,qm,2022misjo,2022misjo_qm8,8,1,blue,"['frc3688', 'frc2054', 'frc5110', 'frc3620', 'frc288', 'frc5980']",red,frc3688,frc2054,frc5110,frc3620,frc288,frc5980,Yes,None,1,1,6,6,30,No,1
7200,qm,2022mitvc,2022mitvc_qm10,10,1,blue,"['frc3688', 'frc8611', 'frc3537', 'frc6097', 'frc5110', 'frc1711']",blue,frc6097,frc5110,frc1711,frc3688,frc8611,frc3537,Yes,Mid,3,0,24,3,65,Yes,-1
7029,qm,2022misjo,2022misjo_qm12,12,1,red,"['frc5927', 'frc2054', 'frc4003', 'frc7195', 'frc5182', 'frc5110']",blue,frc7195,frc5182,frc5110,frc5927,frc2054,frc4003,Yes,Mid,2,0,6,1,34,No,1
7205,qm,2022mitvc,2022mitvc_qm15,15,1,red,"['frc3688', 'frc3618', 'frc5110', 'frc4377', 'frc5562', 'frc4983']",red,frc3688,frc3618,frc5110,frc4377,frc5562,frc4983,Yes,None,1,1,11,4,37,Yes,-1
7034,qm,2022misjo,2022misjo_qm17,17,1,red,"['frc2054', 'frc910', 'frc2959', 'frc4325', 'frc5110', 'frc3452']",blue,frc4325,frc5110,frc3452,frc2054,frc910,frc2959,Yes,None,2,0,10,0,24,No,1
7211,qm,2022mitvc,2022mitvc_qm20,20,1,red,"['frc5110', 'frc5525', 'frc6552', 'frc6963', 'frc7794', 'frc4398']",red,frc5110,frc5525,frc6552,frc6963,frc7794,frc4398,Yes,None,2,0,5,0,28,Yes,-1
7041,qm,2022misjo,2022misjo_qm23,23,1,red,"['frc904', 'frc4325', 'frc2767', 'frc5110', 'frc226', 'frc5610']",blue,frc5110,frc226,frc5610,frc904,frc4325,frc2767,Yes,None,1,0,5,1,29,No,1
7045,qm,2022misjo,2022misjo_qm27,27,1,red,"['frc4003', 'frc5110', 'frc74', 'frc5610', 'frc904', 'frc5182']",red,frc4003,frc5110,frc74,frc5610,frc904,frc5182,Yes,None,0,0,5,12,47,Yes,1
7219,qm,2022mitvc,2022mitvc_qm28,28,1,blue,"['frc5110', 'frc4377', 'frc8611', 'frc1322', 'frc1711', 'frc5314']",red,frc5110,frc4377,frc8611,frc1322,frc1711,frc5314,Yes,None,1,1,3,3,31,No,-1
7051,qm,2022misjo,2022misjo_qm32,32,1,red,"['frc6128', 'frc2767', 'frc5110', 'frc4237', 'frc4003', 'frc904']",red,frc6128,frc2767,frc5110,frc4237,frc4003,frc904,Yes,None,1,3,12,7,67,Yes,1
7224,qm,2022mitvc,2022mitvc_qm32,32,1,blue,"['frc6642', 'frc5247', 'frc5110', 'frc1711', 'frc5547', 'frc8611']",red,frc6642,frc5247,frc5110,frc1711,frc5547,frc8611,Yes,None,1,0,6,0,14,No,-1
7056,qm,2022misjo,2022misjo_qm37,37,1,red,"['frc5535', 'frc4237', 'frc3452', 'frc6588', 'frc5110', 'frc7210']",blue,frc6588,frc5110,frc7210,frc5535,frc4237,frc3452,No,None,1,0,9,0,13,No,1
7229,qm,2022mitvc,2022mitvc_qm37,37,1,blue,"['frc7823', 'frc6097', 'frc6642', 'frc7790', 'frc5110', 'frc8041']",blue,frc7790,frc5110,frc8041,frc7823,frc6097,frc6642,Yes,None,2,0,9,0,31,Yes,-1
