level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
8267,qf,2022mrcmp,2022mrcmp_qf1m1,1,1,red,"['frc2590', 'frc5895', 'frc1923', 'frc103', 'frc2016', 'frc708']",blue,frc103,frc2016,frc708,frc2590,frc5895,frc1923,Yes,None,0,4,0,22,112,No,-1
8275,qm,2022mrcmp,2022mrcmp_qm1,1,1,red,"['frc2016', 'frc3637', 'frc1403', 'frc6327', 'frc1676', 'frc293']",red,frc2016,frc3637,frc1403,frc6327,frc1676,frc293,Yes,Traversal,0,4,0,11,71,Yes,-1
11506,sf,2022paben,2022paben_sf2m1,1,2,red,"['frc316', 'frc2016', 'frc7414', 'frc272', 'frc5181', 'frc2559']",red,frc316,frc2016,frc7414,frc272,frc5181,frc2559,Yes,Traversal,0,5,0,13,94,Yes,4
11442,qf,2022paben,2022paben_qf3m1,1,3,red,"['frc316', 'frc2016', 'frc7414', 'frc321', 'frc486', 'frc7045']",red,frc316,frc2016,frc7414,frc321,frc486,frc7045,No,Traversal,1,1,0,15,92,Yes,4
11706,qm,2022paphi,2022paphi_qm1,1,1,red,"['frc103', 'frc4373', 'frc272', 'frc4342', 'frc2016', 'frc316']",blue,frc4342,frc2016,frc316,frc103,frc4373,frc272,Yes,None,0,0,0,7,46,No,2
11704,qf,2022paphi,2022paphi_qf4m1,1,4,red,"['frc1218', 'frc103', 'frc423', 'frc321', 'frc2016', 'frc293']",blue,frc321,frc2016,frc293,frc1218,frc103,frc423,No,Traversal,0,2,13,6,58,No,2
11434,f,2022paben,2022paben_f1m1,1,1,red,"['frc1626', 'frc1807', 'frc4575', 'frc316', 'frc2016', 'frc7414']",blue,frc316,frc2016,frc7414,frc1626,frc1807,frc4575,No,Traversal,0,3,0,13,78,No,4
8268,qf,2022mrcmp,2022mrcmp_qf1m2,2,1,red,"['frc2590', 'frc5895', 'frc1923', 'frc103', 'frc2016', 'frc708']",blue,frc103,frc2016,frc708,frc2590,frc5895,frc1923,No,None,1,3,0,27,87,No,-1
11443,qf,2022paben,2022paben_qf3m2,2,3,red,"['frc316', 'frc2016', 'frc7414', 'frc321', 'frc486', 'frc7045']",red,frc316,frc2016,frc7414,frc321,frc486,frc7045,Yes,Traversal,0,3,0,18,88,Yes,4
11435,f,2022paben,2022paben_f1m2,2,1,blue,"['frc1626', 'frc1807', 'frc4575', 'frc316', 'frc2016', 'frc7414']",blue,frc316,frc2016,frc7414,frc1626,frc1807,frc4575,No,Traversal,0,3,0,10,76,Yes,4
11705,qf,2022paphi,2022paphi_qf4m2,2,4,red,"['frc1218', 'frc103', 'frc423', 'frc321', 'frc2016', 'frc293']",blue,frc321,frc2016,frc293,frc1218,frc103,frc423,No,Mid,1,3,2,9,50,No,2
11507,sf,2022paben,2022paben_sf2m2,2,2,red,"['frc316', 'frc2016', 'frc7414', 'frc272', 'frc5181', 'frc2559']",red,frc316,frc2016,frc7414,frc272,frc5181,frc2559,No,None,0,4,0,17,75,Yes,4
11436,f,2022paben,2022paben_f1m3,3,1,blue,"['frc1626', 'frc1807', 'frc4575', 'frc316', 'frc2016', 'frc7414']",blue,frc316,frc2016,frc7414,frc1626,frc1807,frc4575,No,Traversal,0,5,0,14,96,Yes,4
11490,qm,2022paben,2022paben_qm5,5,1,red,"['frc1391', 'frc2016', 'frc7414', 'frc486', 'frc321', 'frc8706']",red,frc1391,frc2016,frc7414,frc486,frc321,frc8706,No,High,0,6,1,10,63,Yes,4
11758,qm,2022paphi,2022paphi_qm6,6,1,blue,"['frc708', 'frc316', 'frc423', 'frc4373', 'frc1640', 'frc2016']",blue,frc4373,frc1640,frc2016,frc708,frc316,frc423,No,Traversal,0,2,6,13,75,Yes,2
12081,qm,2022roe,2022roe_qm7,7,1,red,"['frc6328', 'frc2212', 'frc1218', 'frc4795', 'frc2016', 'frc7485']",blue,frc4795,frc2016,frc7485,frc6328,frc2212,frc1218,No,Traversal,1,5,5,9,72,No,-1
11502,qm,2022paben,2022paben_qm8,8,1,red,"['frc1391', 'frc6327', 'frc4285', 'frc2016', 'frc5624', 'frc7045']",blue,frc2016,frc5624,frc7045,frc1391,frc6327,frc4285,Yes,High,0,3,0,12,65,No,4
11707,qm,2022paphi,2022paphi_qm10,10,1,red,"['frc293', 'frc103', 'frc2016', 'frc321', 'frc4637', 'frc6808']",red,frc293,frc103,frc2016,frc321,frc4637,frc6808,Yes,Traversal,0,1,0,19,77,Yes,2
11449,qm,2022paben,2022paben_qm12,12,1,blue,"['frc4285', 'frc8707', 'frc5624', 'frc433', 'frc1807', 'frc2016']",blue,frc433,frc1807,frc2016,frc4285,frc8707,frc5624,Yes,High,0,1,0,20,75,Yes,4
11454,qm,2022paben,2022paben_qm17,17,1,red,"['frc272', 'frc6921', 'frc2016', 'frc4637', 'frc4653', 'frc2559']",red,frc272,frc6921,frc2016,frc4637,frc4653,frc2559,Yes,Traversal,0,2,1,19,66,Yes,4
12024,qm,2022roe,2022roe_qm18,18,1,blue,"['frc1923', 'frc8861', 'frc2016', 'frc5895', 'frc3197', 'frc1293']",red,frc1923,frc8861,frc2016,frc5895,frc3197,frc1293,No,Traversal,0,2,0,11,59,No,-1
11716,qm,2022paphi,2022paphi_qm19,19,1,red,"['frc433', 'frc8707', 'frc1640', 'frc2016', 'frc714', 'frc5407']",blue,frc2016,frc714,frc5407,frc433,frc8707,frc1640,Yes,Mid,0,1,0,5,30,No,2
8308,qm,2022mrcmp,2022mrcmp_qm20,20,1,red,"['frc3314', 'frc1807', 'frc1218', 'frc7110', 'frc2016', 'frc272']",blue,frc7110,frc2016,frc272,frc3314,frc1807,frc1218,Yes,Traversal,0,4,2,19,93,No,-1
11720,qm,2022paphi,2022paphi_qm22,22,1,blue,"['frc2016', 'frc1168', 'frc321', 'frc4342', 'frc272', 'frc709']",red,frc2016,frc1168,frc321,frc4342,frc272,frc709,Yes,Traversal,0,2,6,6,53,No,2
11460,qm,2022paben,2022paben_qm22,22,1,red,"['frc2016', 'frc4575', 'frc1626', 'frc1391', 'frc4653', 'frc7414']",red,frc2016,frc4575,frc1626,frc1391,frc4653,frc7414,Yes,Mid,0,5,2,15,83,Yes,4
11723,qm,2022paphi,2022paphi_qm25,25,1,red,"['frc4637', 'frc2016', 'frc484', 'frc423', 'frc5407', 'frc1218']",red,frc4637,frc2016,frc484,frc423,frc5407,frc1218,No,Traversal,1,0,1,9,54,Yes,2
11463,qm,2022paben,2022paben_qm25,25,1,red,"['frc6921', 'frc2191', 'frc1807', 'frc2016', 'frc5401', 'frc7587']",blue,frc2016,frc5401,frc7587,frc6921,frc2191,frc1807,No,Mid,0,3,6,11,60,No,4
12034,qm,2022roe,2022roe_qm27,27,1,red,"['frc4143', 'frc67', 'frc4013', 'frc836', 'frc4020', 'frc2016']",blue,frc836,frc4020,frc2016,frc4143,frc67,frc4013,No,Traversal,0,7,0,34,138,No,-1
11727,qm,2022paphi,2022paphi_qm29,29,1,blue,"['frc2016', 'frc2234', 'frc486', 'frc5407', 'frc484', 'frc2095']",red,frc2016,frc2234,frc486,frc5407,frc484,frc2095,Yes,High,1,0,0,5,43,No,2
8317,qm,2022mrcmp,2022mrcmp_qm29,29,1,blue,"['frc1914', 'frc7414', 'frc4653', 'frc103', 'frc1640', 'frc2016']",blue,frc103,frc1640,frc2016,frc1914,frc7414,frc4653,No,High,0,4,0,34,113,Yes,-1
11473,qm,2022paben,2022paben_qm34,34,1,red,"['frc4653', 'frc2191', 'frc321', 'frc2016', 'frc4285', 'frc1712']",blue,frc2016,frc4285,frc1712,frc4653,frc2191,frc321,Yes,None,0,2,0,12,38,No,4
8325,qm,2022mrcmp,2022mrcmp_qm36,36,1,blue,"['frc203', 'frc1089', 'frc272', 'frc7414', 'frc2016', 'frc316']",blue,frc7414,frc2016,frc316,frc203,frc1089,frc272,Yes,Traversal,0,5,0,21,110,Yes,-1
11736,qm,2022paphi,2022paphi_qm37,37,1,blue,"['frc423', 'frc2016', 'frc341', 'frc484', 'frc272', 'frc1640']",red,frc423,frc2016,frc341,frc484,frc272,frc1640,No,Traversal,1,4,11,9,95,No,2
11477,qm,2022paben,2022paben_qm38,38,1,red,"['frc5181', 'frc2016', 'frc2191', 'frc7045', 'frc7414', 'frc4575']",red,frc5181,frc2016,frc2191,frc7045,frc7414,frc4575,No,Traversal,1,4,3,10,70,Yes,4
11741,qm,2022paphi,2022paphi_qm41,41,1,blue,"['frc709', 'frc486', 'frc1168', 'frc1712', 'frc708', 'frc2016']",blue,frc1712,frc708,frc2016,frc709,frc486,frc1168,No,Traversal,0,1,2,6,47,Yes,2
8333,qm,2022mrcmp,2022mrcmp_qm43,43,1,red,"['frc2016', 'frc2577', 'frc56', 'frc1257', 'frc1923', 'frc708']",red,frc2016,frc2577,frc56,frc1257,frc1923,frc708,Yes,Traversal,0,2,2,16,82,Yes,-1
11483,qm,2022paben,2022paben_qm43,43,1,red,"['frc2559', 'frc1626', 'frc321', 'frc316', 'frc8706', 'frc2016']",blue,frc316,frc8706,frc2016,frc2559,frc1626,frc321,Yes,Traversal,0,4,0,12,71,No,4
11744,qm,2022paphi,2022paphi_qm44,44,1,red,"['frc1712', 'frc4342', 'frc1168', 'frc2016', 'frc6808', 'frc204']",blue,frc2016,frc6808,frc204,frc1712,frc4342,frc1168,Yes,Mid,0,2,0,1,20,No,2
12053,qm,2022roe,2022roe_qm44,44,1,red,"['frc7407', 'frc3182', 'frc2016', 'frc836', 'frc2834', 'frc1987']",red,frc7407,frc3182,frc2016,frc836,frc2834,frc1987,No,Traversal,0,5,0,29,116,Yes,-1
