level_0,comp_level,event_key,key,match_number,set_number,winning_alliance,team_keys,team_alliance,Teammate1,Teammate2,Teammate3,Opponent1,Opponent2,Opponent3,Taxied,Hang,TeamAutoLower,TeamAutoUpper,TeamTeleopLower,TeamTeleopUpper,TotalTeamPoints,WonGame,Week
6931,qm,2022misal,2022misal_qm1,1,1,red,"['frc6150', 'frc5067', 'frc5612', 'frc3604', 'frc6556', 'frc6101']",red,frc6150,frc5067,frc5612,frc3604,frc6556,frc6101,No,Low,2,1,4,3,38,Yes,3
6929,qf,2022misal,2022misal_qf4m1,1,4,red,"['frc5676', 'frc5612', 'frc3568', 'frc5530', 'frc6570', 'frc8373']",red,frc5676,frc5612,frc3568,frc5530,frc6570,frc8373,Yes,Mid,1,2,9,7,74,Yes,3
5876,qf,2022mike2,2022mike2_qf3m1,1,3,red,"['frc3534', 'frc3668', 'frc5150', 'frc5612', 'frc5619', 'frc6071']",blue,frc5612,frc5619,frc6071,frc3534,frc3668,frc5150,Yes,Low,1,1,0,3,22,No,1
7013,sf,2022misal,2022misal_sf2m1,1,2,red,"['frc503', 'frc1502', 'frc5144', 'frc5676', 'frc5612', 'frc3568']",blue,frc5676,frc5612,frc3568,frc503,frc1502,frc5144,Yes,None,1,1,6,1,41,No,3
5326,sf,2022micmp3,2022micmp3_sf1m1,1,1,blue,"['frc503', 'frc2767', 'frc5612', 'frc51', 'frc573', 'frc818']",red,frc503,frc2767,frc5612,frc51,frc573,frc818,Yes,Mid,0,5,0,23,108,No,-1
5246,qm,2022micmp3,2022micmp3_qm1,1,1,red,"['frc2767', 'frc5612', 'frc1918', 'frc4776', 'frc4381', 'frc70']",red,frc2767,frc5612,frc1918,frc4776,frc4381,frc70,Yes,Mid,0,6,1,16,90,Yes,-1
5036,sf,2022micmp,2022micmp_sf1m1,1,1,red,"['frc5460', 'frc3538', 'frc3322', 'frc503', 'frc2767', 'frc5612']",blue,frc503,frc2767,frc5612,frc5460,frc3538,frc3322,Yes,None,0,3,0,34,102,No,-1
5237,qf,2022micmp3,2022micmp3_qf1m1,1,1,red,"['frc503', 'frc2767', 'frc5612', 'frc3175', 'frc2960', 'frc3603']",red,frc503,frc2767,frc5612,frc3175,frc2960,frc3603,Yes,Mid,0,5,0,19,108,Yes,-1
5234,f,2022micmp3,2022micmp3_f1m1,1,1,red,"['frc503', 'frc2767', 'frc5612', 'frc1506', 'frc302', 'frc3536']",red,frc503,frc2767,frc5612,frc1506,frc302,frc3536,Yes,Mid,0,5,0,23,108,Yes,-1
5327,sf,2022micmp3,2022micmp3_sf1m2,2,1,red,"['frc503', 'frc2767', 'frc5612', 'frc51', 'frc573', 'frc818']",red,frc503,frc2767,frc5612,frc51,frc573,frc818,Yes,Mid,0,7,0,31,132,Yes,-1
6930,qf,2022misal,2022misal_qf4m2,2,4,red,"['frc5676', 'frc5612', 'frc3568', 'frc5530', 'frc6570', 'frc8373']",red,frc5676,frc5612,frc3568,frc5530,frc6570,frc8373,Yes,Traversal,1,1,8,3,61,Yes,3
